premise,layer,head,factual%,cf%,delta
suppose,0,3,74.2,25.8,0.9560950731039047
suppose,0,4,72.0,28.0,0.8887931396961212
suppose,0,5,74.2,25.8,0.9691739730834961
suppose,0,6,74.4,25.6,0.9922611219882965
suppose,0,7,75.2,24.8,1.004113897562027
suppose,0,8,73.8,26.2,0.9425422039031982
suppose,0,9,74.6,25.4,0.9974696562290192
suppose,0,10,74.6,25.4,1.0214192824363708
suppose,0,11,73.6,26.4,0.9072518767118454
suppose,1,0,74.6,25.4,0.9795470733642578
suppose,1,1,74.0,26.0,0.9879300153255463
suppose,1,2,73.2,26.8,0.9268109661340713
suppose,1,3,73.2,26.8,0.9071477148532867
suppose,1,4,74.4,25.6,0.9439729759693146
suppose,1,5,74.0,26.0,0.9434309312105179
suppose,1,6,74.2,25.8,0.9349367761611939
suppose,1,7,72.6,27.4,0.8945494855642319
suppose,1,8,73.6,26.4,0.9551825380325317
suppose,1,9,74.2,25.8,0.9541922037601471
suppose,1,10,74.0,26.0,0.9567686936855316
suppose,1,11,73.2,26.8,0.9104080502986908
suppose,2,0,74.0,26.0,0.9578820164203644
suppose,2,1,75.0,25.0,0.9724147915840149
suppose,2,2,73.8,26.2,0.9253007898330688
suppose,2,3,73.4,26.6,0.9192089718580246
suppose,2,4,73.4,26.6,0.8746221317052841
suppose,2,5,73.6,26.4,0.8944033699035645
suppose,2,6,73.0,27.0,0.9308498698472977
suppose,2,7,73.4,26.6,0.8843363316059113
suppose,2,8,72.6,27.4,0.8861515529155731
suppose,2,9,74.2,25.8,0.9589513019323349
suppose,2,10,73.2,26.8,0.8964482340812683
suppose,2,11,72.6,27.4,0.8739385695457459
suppose,3,0,73.6,26.4,0.9311164729595184
suppose,3,1,74.4,25.6,0.9445359170436859
suppose,3,2,74.0,26.0,0.921634305357933
suppose,3,3,75.0,25.0,0.9848806607723236
suppose,3,4,74.2,25.8,0.9094934624433517
suppose,3,5,74.0,26.0,0.9976814265251159
suppose,3,6,71.8,28.2,0.8664479514360428
suppose,3,7,74.4,25.6,0.951408971786499
suppose,3,8,73.8,26.2,0.9416669486761093
suppose,3,9,74.4,25.6,0.943267226934433
suppose,3,10,74.4,25.6,0.96470148229599
suppose,3,11,72.4,27.6,0.8544445930719375
suppose,4,0,73.0,27.0,0.8753773407936096
suppose,4,1,73.4,26.6,0.92887575507164
suppose,4,2,74.6,25.4,0.9769921849966049
suppose,4,3,73.2,26.8,0.9422163310050964
suppose,4,4,73.6,26.4,0.9212074086666108
suppose,4,5,73.4,26.6,0.9153919064998627
suppose,4,6,74.8,25.2,1.0138246383666991
suppose,4,7,74.6,25.4,0.9589768824577332
suppose,4,8,74.6,25.4,0.9514266985654831
suppose,4,9,73.0,27.0,0.85463441157341
suppose,4,10,75.2,24.8,0.9887813982963563
suppose,4,11,74.0,26.0,0.9757609021663666
suppose,5,0,73.8,26.2,0.9084267921447754
suppose,5,1,74.4,25.6,1.0087225292921067
suppose,5,2,74.4,25.6,0.9189813350439071
suppose,5,3,74.0,26.0,0.9136096186637879
suppose,5,4,74.0,26.0,0.9740677378177642
suppose,5,5,74.6,25.4,0.9192235352993011
suppose,5,6,74.6,25.4,0.971753708600998
suppose,5,7,74.0,26.0,0.9121454100608826
suppose,5,8,75.6,24.4,1.0043259916305542
suppose,5,9,73.4,26.6,0.9354837465286255
suppose,5,10,74.6,25.4,1.0060560368299485
suppose,5,11,72.6,27.4,0.8539642992019654
suppose,6,0,73.6,26.4,0.9620967333316803
suppose,6,1,74.8,25.2,1.0022632883787155
suppose,6,2,75.0,25.0,1.0064670724868774
suppose,6,3,74.2,25.8,0.929940527677536
suppose,6,4,72.8,27.2,0.886362011551857
suppose,6,5,75.0,25.0,0.9695538570880889
suppose,6,6,74.8,25.2,0.9830918719768524
suppose,6,7,74.4,25.6,0.9811083588600159
suppose,6,8,76.6,23.4,1.0121237728595733
suppose,6,9,74.8,25.2,0.9568905429840088
suppose,6,10,73.6,26.4,0.8983742039203644
suppose,6,11,75.2,24.8,0.9992134644985199
suppose,7,0,74.4,25.6,1.0006408069133759
suppose,7,1,73.8,26.2,0.9167246901988984
suppose,7,2,74.0,26.0,0.9599916224479675
suppose,7,3,75.2,24.8,1.0187127637863158
suppose,7,4,73.8,26.2,0.9292983736991882
suppose,7,5,74.6,25.4,0.9487446182966233
suppose,7,6,75.4,24.6,0.9991304824352264
suppose,7,7,74.6,25.4,0.9736498849391937
suppose,7,8,75.0,25.0,0.9647156884670257
suppose,7,9,74.6,25.4,0.9932409040927886
suppose,7,10,73.8,26.2,0.9696459449529647
suppose,7,11,73.2,26.8,0.8879553747177124
suppose,8,0,72.8,27.2,0.8823076212406158
suppose,8,1,74.2,25.8,0.9781449384689331
suppose,8,2,72.6,27.4,0.8723339557647705
suppose,8,3,72.6,27.4,0.8677662705183029
suppose,8,4,73.8,26.2,0.9622026612758636
suppose,8,5,75.4,24.6,1.040295823097229
suppose,8,6,75.2,24.8,0.9525359548330307
suppose,8,7,74.0,26.0,0.9760159902572632
suppose,8,8,73.8,26.2,0.922542654633522
suppose,8,9,73.0,27.0,0.8904748909473419
suppose,8,10,75.0,25.0,1.0065309114456176
suppose,8,11,72.8,27.2,0.8375326882600784
suppose,9,0,74.6,25.4,0.9376858339309693
suppose,9,1,74.8,25.2,0.990727175951004
suppose,9,2,73.8,26.2,0.9634259635210037
suppose,9,3,73.2,26.8,0.9403713902235031
suppose,9,4,74.6,25.4,0.9674370554685593
suppose,9,5,75.6,24.4,0.9798373582363129
suppose,9,6,75.0,25.0,1.0244451929330827
suppose,9,7,74.0,26.0,0.9637401268482209
suppose,9,8,74.8,25.2,0.936334536075592
suppose,9,9,73.6,26.4,0.9439836585521698
suppose,9,10,74.4,25.6,1.0030646487474442
suppose,9,11,73.2,26.8,0.9073928203582764
suppose,10,0,73.6,26.4,0.8895858153104782
suppose,10,1,73.2,26.8,0.9065431567430496
suppose,10,2,74.6,25.4,0.9409880990982056
suppose,10,3,73.0,27.0,0.8971027681827545
suppose,10,4,76.0,24.0,0.9721222219467163
suppose,10,5,73.8,26.2,0.9143540699481965
suppose,10,6,74.4,25.6,0.9595833668708801
suppose,10,7,73.4,26.6,0.9216931478977204
suppose,10,8,74.2,25.8,0.9201672646999359
suppose,10,9,74.0,26.0,0.9062342875003815
suppose,10,10,74.4,25.6,0.9651928626298905
suppose,10,11,73.4,26.6,0.9159019498825073
suppose,11,0,73.2,26.8,0.9391106930971146
suppose,11,1,73.2,26.8,0.958898314356804
suppose,11,2,73.4,26.6,0.9228330072164536
suppose,11,3,74.4,25.6,0.9338252770900727
suppose,11,4,74.8,25.2,0.9490841445922852
suppose,11,5,74.2,25.8,0.9339462842941284
suppose,11,6,74.4,25.6,0.9554223037958145
suppose,11,7,73.8,26.2,0.9313396630287171
suppose,11,8,73.4,26.6,0.9400460695028305
suppose,11,9,74.4,25.6,0.9445258792638779
suppose,11,10,73.8,26.2,0.9446383221149445
suppose,11,11,74.6,25.4,0.9452631797790527
imagine,0,0,76.6,23.4,1.053742479801178
imagine,0,1,74.8,25.2,0.9579494950771332
imagine,0,2,76.0,24.0,1.1120543401241303
imagine,0,3,75.4,24.6,1.0583079981803893
imagine,0,4,74.6,25.4,0.9835552761554718
imagine,0,5,75.8,24.2,1.06233829331398
imagine,0,6,75.6,24.4,1.0914826500415802
imagine,0,7,76.6,23.4,1.1061821124553681
imagine,0,8,76.4,23.6,1.0390915007591248
imagine,0,9,76.4,23.6,1.1070905437469483
imagine,0,10,76.8,23.2,1.12996049618721
imagine,0,11,74.8,25.2,1.0075955095291138
imagine,1,0,76.4,23.6,1.0929169833660126
imagine,1,1,76.4,23.6,1.0917339713573455
imagine,1,2,75.4,24.6,1.0331366401910782
imagine,1,3,75.0,25.0,1.0231901190280914
imagine,1,4,76.0,24.0,1.0558108298778535
imagine,1,5,75.6,24.4,1.0499428582191468
imagine,1,6,75.6,24.4,1.0424409804344177
imagine,1,7,75.0,25.0,1.0012746772766112
imagine,1,8,76.2,23.8,1.0641069655418396
imagine,1,9,76.4,23.6,1.068260577917099
imagine,1,10,76.2,23.8,1.0659761147499085
imagine,1,11,75.4,24.6,1.0153157966136932
imagine,2,0,76.8,23.2,1.0642531487941742
imagine,2,1,77.2,22.8,1.088169876217842
imagine,2,2,75.6,24.4,1.0273106714487077
imagine,2,3,75.4,24.6,1.0246541929244994
imagine,2,4,74.6,25.4,0.9846505923271179
imagine,2,5,75.0,25.0,0.9885873844623566
imagine,2,6,75.6,24.4,1.0371524691581726
imagine,2,7,75.2,24.8,0.9976889797449112
imagine,2,8,75.0,25.0,1.0009628717899322
imagine,2,9,76.2,23.8,1.062817684173584
imagine,2,10,76.4,23.6,1.0134757397174836
imagine,2,11,75.2,24.8,0.9891443822383881
imagine,3,0,76.2,23.8,1.0336301736831666
imagine,3,1,75.6,24.4,1.0341079502105712
imagine,3,2,75.8,24.2,1.0348181295394898
imagine,3,3,76.6,23.4,1.0896142597198486
imagine,3,4,75.8,24.2,1.0237495436668396
imagine,3,5,76.0,24.0,1.096715124487877
imagine,3,6,74.2,25.8,0.9749233812093735
imagine,3,7,76.4,23.6,1.055303169131279
imagine,3,8,75.6,24.4,1.0589699959754943
imagine,3,9,75.8,24.2,1.04694105386734
imagine,3,10,76.4,23.6,1.0594115304946898
imagine,3,11,74.2,25.8,0.9492019903659821
imagine,4,0,75.6,24.4,0.9770976092815399
imagine,4,1,75.4,24.6,1.0177535670995712
imagine,4,2,76.4,23.6,1.0614015164375306
imagine,4,3,75.8,24.2,1.0489838819503785
imagine,4,4,75.2,24.8,1.026854022026062
imagine,4,5,75.2,24.8,1.0164582523107528
imagine,4,6,77.0,23.0,1.1251650989055633
imagine,4,7,77.2,22.8,1.0607702734470368
imagine,4,8,76.4,23.6,1.0582628893852233
imagine,4,9,75.0,25.0,0.9513209159374237
imagine,4,10,76.2,23.8,1.0775131056308747
imagine,4,11,76.2,23.8,1.077083904147148
imagine,5,0,76.0,24.0,1.0046691441535949
imagine,5,1,76.4,23.6,1.1095112128257751
imagine,5,2,75.8,24.2,1.0208582925796508
imagine,5,3,76.0,24.0,1.0281248302459718
imagine,5,4,76.2,23.8,1.083628603219986
imagine,5,5,75.8,24.2,1.0182327489852905
imagine,5,6,76.6,23.4,1.0747712658643722
imagine,5,7,75.0,25.0,1.011208550453186
imagine,5,8,77.0,23.0,1.1108052031993867
imagine,5,9,75.8,24.2,1.0430384287834167
imagine,5,10,76.8,23.2,1.1029032967090606
imagine,5,11,74.2,25.8,0.9643874459266663
imagine,6,0,76.8,23.2,1.0641877763271332
imagine,6,1,77.0,23.0,1.1092615388631821
imagine,6,2,77.2,22.8,1.1145548611879348
imagine,6,3,75.6,24.4,1.0463180395364762
imagine,6,4,74.8,25.2,0.9970719299316406
imagine,6,5,76.8,23.2,1.0698690869808196
imagine,6,6,77.4,22.6,1.0889348011016846
imagine,6,7,77.0,23.0,1.079208617091179
imagine,6,8,78.0,22.0,1.12069583940506
imagine,6,9,75.6,24.4,1.0655436279773711
imagine,6,10,75.2,24.8,1.0019944474697113
imagine,6,11,77.4,22.6,1.0925039219856263
imagine,7,0,76.8,23.2,1.1020335693359375
imagine,7,1,75.0,25.0,1.016409914970398
imagine,7,2,76.2,23.8,1.0647561300992965
imagine,7,3,76.8,23.2,1.1229089381694795
imagine,7,4,75.8,24.2,1.03563281583786
imagine,7,5,76.8,23.2,1.054711477994919
imagine,7,6,76.6,23.4,1.1000028338432313
imagine,7,7,76.4,23.6,1.0774501917362214
imagine,7,8,76.6,23.4,1.062963022351265
imagine,7,9,76.4,23.6,1.0954961340427398
imagine,7,10,76.0,24.0,1.0714154851436615
imagine,7,11,74.6,25.4,0.9855210216045379
imagine,8,0,74.8,25.2,0.9846679494380951
imagine,8,1,76.6,23.4,1.085718255996704
imagine,8,2,74.0,26.0,0.9788452332019806
imagine,8,3,74.8,25.2,0.9713956320285797
imagine,8,4,75.8,24.2,1.0685317472219467
imagine,8,5,76.8,23.2,1.143178364276886
imagine,8,6,76.8,23.2,1.0528587826490403
imagine,8,7,76.8,23.2,1.0863015582561493
imagine,8,8,75.8,24.2,1.0234309124946595
imagine,8,9,74.6,25.4,0.9975396251678467
imagine,8,10,75.8,24.2,1.1114378683567048
imagine,8,11,74.6,25.4,0.9414112994670868
imagine,9,0,75.8,24.2,1.0498860030174255
imagine,9,1,76.6,23.4,1.1033255536556243
imagine,9,2,75.6,24.4,1.0760062338113785
imagine,9,3,75.8,24.2,1.0346518400907516
imagine,9,4,76.8,23.2,1.0788866674900055
imagine,9,5,76.4,23.6,1.0788706440925597
imagine,9,6,77.2,22.8,1.119121153831482
imagine,9,7,76.0,24.0,1.0838988981246949
imagine,9,8,76.0,24.0,1.0276573652029037
imagine,9,9,76.2,23.8,1.0491390759944916
imagine,9,10,76.4,23.6,1.108531840443611
imagine,9,11,75.2,24.8,1.0131832203865052
imagine,10,0,75.4,24.6,0.9951570190191269
imagine,10,1,76.2,23.8,1.0096107203960418
imagine,10,2,76.4,23.6,1.0474278180599212
imagine,10,3,76.2,23.8,0.9971200823783875
imagine,10,4,77.2,22.8,1.077696291923523
imagine,10,5,75.8,24.2,1.0185035429000855
imagine,10,6,76.8,23.2,1.0634440262317657
imagine,10,7,75.4,24.6,1.028697177052498
imagine,10,8,76.0,24.0,1.0249699103832244
imagine,10,9,75.6,24.4,1.0086692818403244
imagine,10,10,76.6,23.4,1.07150181722641
imagine,10,11,75.8,24.2,1.0211651592254638
imagine,11,0,75.6,24.4,1.0476408628225327
imagine,11,1,75.8,24.2,1.0678076841831208
imagine,11,2,75.0,25.0,1.0335087604522706
imagine,11,3,76.6,23.4,1.0437185944318772
imagine,11,4,75.8,24.2,1.0568928225040435
imagine,11,5,75.6,24.4,1.041377010345459
imagine,11,6,76.2,23.8,1.0618934645652771
imagine,11,7,76.0,24.0,1.0373358328342437
imagine,11,8,76.2,23.8,1.0501739492416382
imagine,11,9,76.2,23.8,1.0544659016132354
imagine,11,10,75.6,24.4,1.0545942425727843
imagine,11,11,75.8,24.2,1.0531615431308747
state,0,0,74.6,25.4,0.9526558575630188
state,0,1,73.0,27.0,0.8551518676280976
state,0,2,74.8,25.2,1.006232050538063
state,0,3,74.6,25.4,0.9505824550390244
state,0,4,73.0,27.0,0.9070968300104141
state,0,5,74.6,25.4,0.9706139708757401
state,0,6,74.6,25.4,0.9921409577131272
state,0,7,75.0,25.0,1.0066774611473084
state,0,8,73.8,26.2,0.9398433322906494
state,0,9,74.6,25.4,1.0169614964723588
state,0,10,74.8,25.2,1.0190032128095627
state,0,11,74.0,26.0,0.93760486972332
state,1,0,74.4,25.6,1.0022702559232712
state,1,1,74.6,25.4,0.9915474218130111
state,1,2,73.8,26.2,0.9323342317342758
state,1,3,73.4,26.6,0.926953292131424
state,1,4,74.6,25.4,0.9620936157703399
state,1,5,74.4,25.6,0.9488103224039077
state,1,6,74.6,25.4,0.9457866680622101
state,1,7,73.8,26.2,0.9108821885585785
state,1,8,74.2,25.8,0.9616644027233123
state,1,9,74.6,25.4,0.9604498609304428
state,1,10,74.4,25.6,0.966722459435463
state,1,11,73.2,26.8,0.9201491994857788
state,2,0,74.6,25.4,0.9675024544000626
state,2,1,74.6,25.4,0.9704486186504364
state,2,2,74.0,26.0,0.9372681556940079
state,2,3,74.2,25.8,0.9319763505458831
state,2,4,73.4,26.6,0.8849330135583877
state,2,5,74.4,25.6,0.9041915333271027
state,2,6,73.8,26.2,0.9445383400917053
state,2,7,73.4,26.6,0.9034418337345124
state,2,8,73.4,26.6,0.901526428937912
state,2,9,74.2,25.8,0.9650838485956192
state,2,10,74.0,26.0,0.9331737380027771
state,2,11,73.0,27.0,0.877462595820427
state,3,0,74.6,25.4,0.9245873324871063
state,3,1,74.0,26.0,0.9442274788618088
state,3,2,74.8,25.2,0.9320966662168503
state,3,3,74.2,25.8,0.9907929545640946
state,3,4,74.2,25.8,0.9362540125846863
state,3,5,74.8,25.2,1.0068694077730178
state,3,6,72.8,27.2,0.8844292365312576
state,3,7,74.2,25.8,0.9460327152013779
state,3,8,74.0,26.0,0.9585885282754898
state,3,9,74.8,25.2,0.9458167569637299
state,3,10,74.8,25.2,0.9720271227359771
state,3,11,72.2,27.8,0.8268062117099761
state,4,0,73.0,27.0,0.868079038143158
state,4,1,73.4,26.6,0.9140778887271881
state,4,2,74.6,25.4,0.9745817654132843
state,4,3,74.0,26.0,0.957707035779953
state,4,4,73.6,26.4,0.9432206310033798
state,4,5,74.4,25.6,0.9231390091180801
state,4,6,75.4,24.6,1.0371735694408417
state,4,7,74.4,25.6,0.9503032094240189
state,4,8,74.6,25.4,0.9694853663444519
state,4,9,73.0,27.0,0.8503332053422927
state,4,10,74.2,25.8,0.9714798467159271
state,4,11,74.0,26.0,0.9703611828088761
state,5,0,72.8,27.2,0.9019586670398713
state,5,1,75.2,24.8,1.0058927102088928
state,5,2,74.4,25.6,0.9295997879505158
state,5,3,73.8,26.2,0.917644843697548
state,5,4,74.8,25.2,0.9852963829040527
state,5,5,74.0,26.0,0.928630069732666
state,5,6,75.2,24.8,0.97649837911129
state,5,7,74.2,25.8,0.9299906184673309
state,5,8,75.0,25.0,1.0011765213012696
state,5,9,74.0,26.0,0.9411723133325577
state,5,10,74.6,25.4,1.0001905059814453
state,5,11,72.4,27.6,0.867773556470871
state,6,0,74.2,25.8,0.9648952323198319
state,6,1,75.0,25.0,1.0119133982658386
state,6,2,75.6,24.4,1.0020476018190383
state,6,3,73.4,26.6,0.9335470303297043
state,6,4,73.2,26.8,0.8989389847517013
state,6,5,74.6,25.4,0.9653395972251892
state,6,6,74.8,25.2,0.9875295791625976
state,6,7,74.4,25.6,0.9816302218437195
state,6,8,75.6,24.4,1.0109712668657302
state,6,9,74.0,26.0,0.9679016618728637
state,6,10,73.4,26.6,0.8971194784641265
state,6,11,74.8,25.2,0.9943532886505126
state,7,0,74.8,25.2,1.0065010596513748
state,7,1,74.0,26.0,0.9152926551103592
state,7,2,74.2,25.8,0.9607521101236344
state,7,3,75.0,25.0,1.0244977842569352
state,7,4,74.4,25.6,0.9274009110927581
state,7,5,74.6,25.4,0.9448868210315704
state,7,6,75.6,24.4,0.992311572432518
state,7,7,74.8,25.2,0.9723197158575058
state,7,8,74.8,25.2,0.971902490735054
state,7,9,74.6,25.4,0.9919557511806488
state,7,10,73.4,26.6,0.9682646578550339
state,7,11,72.8,27.2,0.8848761534690857
state,8,0,74.0,26.0,0.8848774602413177
state,8,1,74.6,25.4,0.986044817686081
state,8,2,72.4,27.6,0.8722894933223725
state,8,3,73.0,27.0,0.8804923486709595
state,8,4,74.8,25.2,0.9714243946075439
state,8,5,75.2,24.8,1.0549262088537217
state,8,6,74.8,25.2,0.9618927243947982
state,8,7,73.8,26.2,0.9846992460489273
state,8,8,74.0,26.0,0.9259213256835938
state,8,9,73.4,26.6,0.89944944190979
state,8,10,74.4,25.6,1.019789287209511
state,8,11,73.4,26.6,0.8440562117099762
state,9,0,75.0,25.0,0.9532209932804108
state,9,1,74.8,25.2,1.0011841118335725
state,9,2,73.6,26.4,0.9669927386045456
state,9,3,73.6,26.4,0.9455760314464569
state,9,4,74.8,25.2,0.979542359828949
state,9,5,75.0,25.0,0.9737494111061096
state,9,6,75.0,25.0,1.0103087202310561
state,9,7,74.6,25.4,0.9810895955562592
state,9,8,74.6,25.4,0.9400942417383193
state,9,9,74.6,25.4,0.9570584260225296
state,9,10,74.2,25.8,1.0082952103614806
state,9,11,74.0,26.0,0.9193444192409516
state,10,0,73.2,26.8,0.8952417916059494
state,10,1,73.8,26.2,0.9155754196643829
state,10,2,73.6,26.4,0.9560460914373398
state,10,3,73.4,26.6,0.9056504551172256
state,10,4,75.2,24.8,0.9855508120059967
state,10,5,74.0,26.0,0.919730393409729
state,10,6,75.2,24.8,0.965645248055458
state,10,7,74.2,25.8,0.9283423964977264
state,10,8,74.0,26.0,0.9317318906784058
state,10,9,74.6,25.4,0.914847101688385
state,10,10,74.4,25.6,0.9717729027271271
state,10,11,74.0,26.0,0.9213027163743973
state,11,0,74.0,26.0,0.9435014925003051
state,11,1,74.0,26.0,0.9655906857252121
state,11,2,73.2,26.8,0.9314123070240021
state,11,3,74.0,26.0,0.9428534027338028
state,11,4,74.6,25.4,0.9540306853055954
state,11,5,74.2,25.8,0.934587187051773
state,11,6,74.6,25.4,0.9598800039291382
state,11,7,73.8,26.2,0.933016478061676
state,11,8,74.4,25.6,0.9451062625646591
state,11,9,74.4,25.6,0.9466415891647338
state,11,10,74.0,26.0,0.9470888582468033
state,11,11,74.6,25.4,0.9489819219112396
describe,0,0,76.0,24.0,1.0641497917175293
describe,0,1,74.6,25.4,0.967070592880249
describe,0,2,76.2,23.8,1.124788056731224
describe,0,3,75.6,24.4,1.0719790457487106
describe,0,4,74.8,25.2,1.010029909133911
describe,0,5,75.6,24.4,1.0758200393915176
describe,0,6,75.8,24.2,1.0932882311344148
describe,0,7,76.6,23.4,1.1271694309711455
describe,0,8,75.0,25.0,1.0536523951292038
describe,0,9,76.6,23.4,1.124559034228325
describe,0,10,76.4,23.6,1.1308775067329406
describe,0,11,75.0,25.0,1.0353300869464874
describe,1,0,76.0,24.0,1.1131528204679488
describe,1,1,75.6,24.4,1.0966422842741013
describe,1,2,75.6,24.4,1.0458646109104157
describe,1,3,74.6,25.4,1.0379566334486008
describe,1,4,75.8,24.2,1.079768388748169
describe,1,5,75.8,24.2,1.0555586520433426
describe,1,6,75.8,24.2,1.053902157664299
describe,1,7,74.8,25.2,1.0176388149261475
describe,1,8,75.6,24.4,1.078689873456955
describe,1,9,76.0,24.0,1.073184260249138
describe,1,10,75.2,24.8,1.0801308070421218
describe,1,11,74.8,25.2,1.0306499654054642
describe,2,0,76.0,24.0,1.07550346660614
describe,2,1,76.0,24.0,1.084038878917694
describe,2,2,75.4,24.6,1.042658262014389
describe,2,3,75.4,24.6,1.052578845024109
describe,2,4,74.6,25.4,0.9940724085569381
describe,2,5,74.6,25.4,1.0145741095542908
describe,2,6,75.0,25.0,1.0481165744066239
describe,2,7,74.6,25.4,1.0141558805704116
describe,2,8,74.4,25.6,1.0182273941040039
describe,2,9,75.8,24.2,1.075664395570755
describe,2,10,75.8,24.2,1.0501351611614227
describe,2,11,74.6,25.4,0.9938597565889359
describe,3,0,75.8,24.2,1.0339886454343796
describe,3,1,75.6,24.4,1.0502277138233185
describe,3,2,76.0,24.0,1.0494712488651277
describe,3,3,76.0,24.0,1.1126224024295808
describe,3,4,74.6,25.4,1.0388193013668061
describe,3,5,76.2,23.8,1.1085133975744248
describe,3,6,74.0,26.0,0.9875767021179199
describe,3,7,76.0,24.0,1.059248740196228
describe,3,8,74.6,25.4,1.0576144000291825
describe,3,9,76.2,23.8,1.0578666536808015
describe,3,10,75.8,24.2,1.0801276202201844
describe,3,11,74.0,26.0,0.9530177614688873
describe,4,0,75.2,24.8,0.971676086306572
describe,4,1,74.6,25.4,1.026697237968445
describe,4,2,76.2,23.8,1.0782020697593688
describe,4,3,75.0,25.0,1.0556131448745727
describe,4,4,75.4,24.6,1.0464014669656754
describe,4,5,75.0,25.0,1.023298445224762
describe,4,6,77.4,22.6,1.1500322564840317
describe,4,7,76.0,24.0,1.0617099862098693
describe,4,8,76.6,23.4,1.084913954615593
describe,4,9,73.6,26.4,0.9577993997335434
describe,4,10,75.4,24.6,1.0875480871200562
describe,4,11,76.2,23.8,1.08145916056633
describe,5,0,74.8,25.2,1.01677050280571
describe,5,1,76.0,24.0,1.1206374826431273
describe,5,2,76.2,23.8,1.0383245221376418
describe,5,3,74.8,25.2,1.0304398968219757
describe,5,4,75.8,24.2,1.0962681558132172
describe,5,5,75.6,24.4,1.0374646234512328
describe,5,6,76.4,23.6,1.090121817111969
describe,5,7,76.2,23.8,1.04704414498806
describe,5,8,77.6,22.4,1.1199202718734742
describe,5,9,75.6,24.4,1.0503495454788208
describe,5,10,76.6,23.4,1.1185815441608429
describe,5,11,74.0,26.0,0.9678386596441269
describe,6,0,75.2,24.8,1.0690065066814423
describe,6,1,76.2,23.8,1.1255242893695832
describe,6,2,76.2,23.8,1.1075899631977082
describe,6,3,75.0,25.0,1.0431720994710922
describe,6,4,74.8,25.2,1.009102097272873
describe,6,5,75.8,24.2,1.071721428155899
describe,6,6,76.6,23.4,1.102264879822731
describe,6,7,75.4,24.6,1.092418820142746
describe,6,8,77.2,22.8,1.123260957479477
describe,6,9,75.6,24.4,1.0769127050638199
describe,6,10,74.8,25.2,1.0050267915725708
describe,6,11,76.0,24.0,1.1037051591873168
describe,7,0,76.8,23.2,1.1104895609617234
describe,7,1,75.2,24.8,1.0283201718330384
describe,7,2,76.2,23.8,1.072143391251564
describe,7,3,76.8,23.2,1.1330294293165206
describe,7,4,75.4,24.6,1.038514770746231
describe,7,5,75.6,24.4,1.0539019727706909
describe,7,6,77.0,23.0,1.0930542324781418
describe,7,7,75.6,24.4,1.0810087085962297
describe,7,8,76.8,23.2,1.086409948348999
describe,7,9,76.0,24.0,1.0956811431646347
describe,7,10,74.8,25.2,1.0769688690900803
describe,7,11,74.0,26.0,0.990918750166893
describe,8,0,75.6,24.4,0.9942178959846497
describe,8,1,76.2,23.8,1.0951470793485643
describe,8,2,74.0,26.0,0.9878051117658615
describe,8,3,74.6,25.4,0.989143849492073
describe,8,4,76.0,24.0,1.0795132675170898
describe,8,5,77.4,22.6,1.1640651111602782
describe,8,6,76.4,23.6,1.0690820424556733
describe,8,7,75.6,24.4,1.0983220224380492
describe,8,8,75.4,24.6,1.0419918090105056
describe,8,9,74.6,25.4,1.0167120723724365
describe,8,10,77.0,23.0,1.1317792403697968
describe,8,11,74.4,25.6,0.9496111421585083
describe,9,0,75.8,24.2,1.0563091280460357
describe,9,1,75.6,24.4,1.1132720284461974
describe,9,2,75.8,24.2,1.0796190395355225
describe,9,3,75.2,24.8,1.0573464677333833
describe,9,4,76.0,24.0,1.0871123995780945
describe,9,5,76.2,23.8,1.0806314079761505
describe,9,6,76.8,23.2,1.1197985409498215
describe,9,7,75.6,24.4,1.0881192742586137
describe,9,8,75.8,24.2,1.0511071963310241
describe,9,9,76.0,24.0,1.0596520686149598
describe,9,10,75.8,24.2,1.120821481704712
describe,9,11,74.8,25.2,1.02039424097538
describe,10,0,75.0,25.0,1.0072139555215835
describe,10,1,74.6,25.4,1.025328872203827
describe,10,2,76.6,23.4,1.0601178402900695
describe,10,3,75.0,25.0,1.0159245026111603
describe,10,4,77.0,23.0,1.0934744474887848
describe,10,5,75.2,24.8,1.0310209574699403
describe,10,6,76.2,23.8,1.078552384018898
describe,10,7,75.4,24.6,1.0394845029115678
describe,10,8,75.2,24.8,1.0403613885641099
describe,10,9,76.0,24.0,1.0227627699375152
describe,10,10,75.6,24.4,1.0863696442842483
describe,10,11,74.8,25.2,1.036262676000595
describe,11,0,74.6,25.4,1.054075357556343
describe,11,1,75.6,24.4,1.077604393362999
describe,11,2,75.4,24.6,1.04466889834404
describe,11,3,75.8,24.2,1.056587572813034
describe,11,4,75.8,24.2,1.0666518688201905
describe,11,5,75.6,24.4,1.0478247084617616
describe,11,6,76.2,23.8,1.072883440732956
describe,11,7,75.4,24.6,1.0455884702205658
describe,11,8,75.6,24.4,1.0600119014978409
describe,11,9,75.6,24.4,1.0607015846967698
describe,11,10,75.6,24.4,1.060216332912445
describe,11,11,75.8,24.2,1.0621691308021546
