premise,layer,head,factual%,cf%,delta
suppose,0,1,69.8,30.2,0.7490121943950653
suppose,0,2,72.2,27.8,0.894600117444992
suppose,0,3,71.6,28.4,0.8253134660720826
suppose,0,4,70.4,29.6,0.7474274899959564
suppose,0,5,71.2,28.8,0.7449558193683624
suppose,0,6,71.2,28.8,0.7759143248796463
suppose,0,7,72.2,27.8,0.8503227721452713
suppose,0,8,71.0,29.0,0.8294410415887833
suppose,0,9,72.2,27.8,0.8540895198583602
suppose,0,10,72.0,28.0,0.8455044909715652
suppose,0,11,70.6,29.4,0.7699705021381378
suppose,1,0,71.8,28.2,0.8379989798069001
suppose,1,1,71.0,29.0,0.7880133088827134
suppose,1,2,71.8,28.2,0.8400950912237167
suppose,1,3,71.6,28.4,0.8305619795322419
suppose,1,4,71.4,28.6,0.7914393450021744
suppose,1,5,72.0,28.0,0.8202698950767517
suppose,1,6,71.6,28.4,0.8296516751050949
suppose,1,7,70.4,29.6,0.7234373481273652
suppose,1,8,71.4,28.6,0.7964147474765778
suppose,1,9,71.8,28.2,0.8226879994869232
suppose,1,10,72.0,28.0,0.8372287262678146
suppose,1,11,71.4,28.6,0.8052344094514847
suppose,2,0,71.8,28.2,0.8249901010990143
suppose,2,1,71.0,29.0,0.7984645941257477
suppose,2,2,71.6,28.4,0.7770799494981766
suppose,2,3,71.0,29.0,0.8059518126249313
suppose,2,4,71.2,28.8,0.7666952500343323
suppose,2,5,71.0,29.0,0.7688379164934158
suppose,2,6,70.6,29.4,0.777312161564827
suppose,2,7,69.4,30.6,0.6983924118280411
suppose,2,8,69.8,30.2,0.7270042980909348
suppose,2,9,71.4,28.6,0.797552502989769
suppose,2,10,70.8,29.2,0.7680452102422715
suppose,2,11,70.6,29.4,0.7600920392274857
suppose,3,0,71.4,28.6,0.8016812409162521
suppose,3,1,71.2,28.8,0.7856751891374588
suppose,3,2,71.6,28.4,0.7885082967281342
suppose,3,3,71.6,28.4,0.8333704906702042
suppose,3,4,71.6,28.4,0.8337552223205567
suppose,3,5,71.8,28.2,0.8347611812353134
suppose,3,6,71.0,29.0,0.7870619632005692
suppose,3,7,70.6,29.4,0.7781615433692932
suppose,3,8,70.4,29.6,0.7876619505882263
suppose,3,9,71.6,28.4,0.8256307983398438
suppose,3,10,71.8,28.2,0.8392140439748764
suppose,3,11,70.4,29.6,0.7500084294080734
suppose,4,0,71.4,28.6,0.7454443951845169
suppose,4,1,71.0,29.0,0.7418752717971802
suppose,4,2,70.8,29.2,0.7925271117687225
suppose,4,3,70.8,29.2,0.7649195263385773
suppose,4,4,71.0,29.0,0.7639810301065445
suppose,4,5,71.6,28.4,0.8524373792409897
suppose,4,6,72.0,28.0,0.8217749398946762
suppose,4,7,71.4,28.6,0.7911962572336196
suppose,4,8,71.8,28.2,0.8299986516237259
suppose,4,9,71.0,29.0,0.7532007615566254
suppose,4,10,71.8,28.2,0.8503452051877975
suppose,4,11,71.0,29.0,0.8036118807792664
suppose,5,0,71.0,29.0,0.7708077811002731
suppose,5,1,71.6,28.4,0.8293412727117538
suppose,5,2,71.6,28.4,0.8343278751373291
suppose,5,3,71.0,29.0,0.7791127058267593
suppose,5,4,71.0,29.0,0.8045621116161347
suppose,5,5,71.4,28.6,0.7743676209449768
suppose,5,6,71.0,29.0,0.8125417292118072
suppose,5,7,71.0,29.0,0.7949754959344864
suppose,5,8,72.2,27.8,0.8858884810209274
suppose,5,9,71.4,28.6,0.8078182938098908
suppose,5,10,72.0,28.0,0.8625981514453888
suppose,5,11,71.0,29.0,0.8073407324552536
suppose,6,0,71.2,28.8,0.8075109726190567
suppose,6,1,71.2,28.8,0.8441230918169021
suppose,6,2,71.6,28.4,0.8613367487192154
suppose,6,3,70.6,29.4,0.7297198534011841
suppose,6,4,70.8,29.2,0.7687695996761322
suppose,6,5,71.0,29.0,0.7724761334657669
suppose,6,6,72.6,27.4,0.8613076750040054
suppose,6,7,71.6,28.4,0.8018252530097961
suppose,6,8,72.4,27.6,0.8509950970411301
suppose,6,9,71.6,28.4,0.8124106820821763
suppose,6,10,70.4,29.6,0.7640139157772065
suppose,6,11,71.2,28.8,0.8096194554567337
suppose,7,0,70.8,29.2,0.8100677199363708
suppose,7,1,71.4,28.6,0.7860670734643936
suppose,7,2,71.8,28.2,0.8165276560783387
suppose,7,3,71.4,28.6,0.8143919590711594
suppose,7,4,70.4,29.6,0.7569583860635758
suppose,7,5,71.2,28.8,0.7740524933338165
suppose,7,6,72.4,27.6,0.8697394886016846
suppose,7,7,71.6,28.4,0.8257971625328064
suppose,7,8,72.0,28.0,0.8497386708259582
suppose,7,9,71.0,29.0,0.7976214340925216
suppose,7,10,70.8,29.2,0.784465505361557
suppose,7,11,70.6,29.4,0.755663521528244
suppose,8,0,70.6,29.4,0.7598074643611908
suppose,8,1,71.4,28.6,0.8100944349765777
suppose,8,2,71.0,29.0,0.7955690525770187
suppose,8,3,71.0,29.0,0.7543693652153015
suppose,8,4,71.0,29.0,0.8057786765098571
suppose,8,5,71.6,28.4,0.8457578837871551
suppose,8,6,71.4,28.6,0.8232045990228652
suppose,8,7,71.2,28.8,0.8336102041006088
suppose,8,8,71.0,29.0,0.8007110792398453
suppose,8,9,70.4,29.6,0.7541459176540375
suppose,8,10,72.6,27.4,0.8894452069997787
suppose,8,11,70.8,29.2,0.7712278082370758
suppose,9,0,71.0,29.0,0.8221809021234512
suppose,9,1,72.0,28.0,0.8506160278320313
suppose,9,2,71.2,28.8,0.831720475435257
suppose,9,3,70.2,29.8,0.7830173789262772
suppose,9,4,70.8,29.2,0.8425912350416184
suppose,9,5,71.4,28.6,0.7869136193990708
suppose,9,6,71.6,28.4,0.8546147755384446
suppose,9,7,71.8,28.2,0.82259153008461
suppose,9,8,71.2,28.8,0.8357808246612549
suppose,9,9,70.8,29.2,0.8168911592960357
suppose,9,10,72.0,28.0,0.8818822252750397
suppose,9,11,71.0,29.0,0.7845987000465393
suppose,10,0,70.6,29.4,0.7540639790296555
suppose,10,1,70.8,29.2,0.7582626192569732
suppose,10,2,71.4,28.6,0.7802592182159424
suppose,10,3,70.8,29.2,0.7487997171878815
suppose,10,4,72.2,27.8,0.8349764175415039
suppose,10,5,70.0,30.0,0.7704560105800629
suppose,10,6,71.6,28.4,0.8307288737297058
suppose,10,7,70.8,29.2,0.7797159758806229
suppose,10,8,71.0,29.0,0.7759632195234298
suppose,10,9,71.0,29.0,0.7648983426094055
suppose,10,10,70.8,29.2,0.8015625581741334
suppose,10,11,70.4,29.6,0.7629376963376999
suppose,11,0,70.8,29.2,0.7834173194169998
suppose,11,1,70.8,29.2,0.7994530230760575
suppose,11,2,71.2,28.8,0.7800548576116562
suppose,11,3,71.8,28.2,0.7893564692735672
suppose,11,4,70.4,29.6,0.800917573928833
suppose,11,5,71.0,29.0,0.7879923696517944
suppose,11,6,71.0,29.0,0.8052010090351105
suppose,11,7,70.8,29.2,0.7837756435871124
suppose,11,8,71.4,28.6,0.8005843441486359
suppose,11,9,71.0,29.0,0.7939610315561294
suppose,11,10,71.2,28.8,0.7919348462820053
suppose,11,11,70.8,29.2,0.7898598109483719
imagine,0,0,72.0,28.0,0.8852415239810943
imagine,0,1,69.8,30.2,0.7490121943950653
imagine,0,2,72.2,27.8,0.894600117444992
imagine,0,3,71.6,28.4,0.8253134660720826
imagine,0,4,70.4,29.6,0.7474274899959564
imagine,0,5,71.2,28.8,0.7449558193683624
imagine,0,6,71.2,28.8,0.7759143248796463
imagine,0,7,72.2,27.8,0.8503227721452713
imagine,0,8,71.0,29.0,0.8294410415887833
imagine,0,9,72.2,27.8,0.8540895198583602
imagine,0,10,72.0,28.0,0.8455044909715652
imagine,0,11,70.6,29.4,0.7699705021381378
imagine,1,0,71.8,28.2,0.8379989798069001
imagine,1,1,71.0,29.0,0.7880133088827134
imagine,1,2,71.8,28.2,0.8400950912237167
imagine,1,3,71.6,28.4,0.8305619795322419
imagine,1,4,71.4,28.6,0.7914393450021744
imagine,1,5,72.0,28.0,0.8202698950767517
imagine,1,6,71.6,28.4,0.8296516751050949
imagine,1,7,70.4,29.6,0.7234373481273652
imagine,1,8,71.4,28.6,0.7964147474765778
imagine,1,9,71.8,28.2,0.8226879994869232
imagine,1,10,72.0,28.0,0.8372287262678146
imagine,1,11,71.4,28.6,0.8052344094514847
imagine,2,0,71.8,28.2,0.8249901010990143
imagine,2,1,71.0,29.0,0.7984645941257477
imagine,2,2,71.6,28.4,0.7770799494981766
imagine,2,3,71.0,29.0,0.8059518126249313
imagine,2,4,71.2,28.8,0.7666952500343323
imagine,2,5,71.0,29.0,0.7688379164934158
imagine,2,6,70.6,29.4,0.777312161564827
imagine,2,7,69.4,30.6,0.6983924118280411
imagine,2,8,69.8,30.2,0.7270042980909348
imagine,2,9,71.4,28.6,0.797552502989769
imagine,2,10,70.8,29.2,0.7680452102422715
imagine,2,11,70.6,29.4,0.7600920392274857
imagine,3,0,71.4,28.6,0.8016812409162521
imagine,3,1,71.2,28.8,0.7856751891374588
imagine,3,2,71.6,28.4,0.7885082967281342
imagine,3,3,71.6,28.4,0.8333704906702042
imagine,3,4,71.6,28.4,0.8337552223205567
imagine,3,5,71.8,28.2,0.8347611812353134
imagine,3,6,71.0,29.0,0.7870619632005692
imagine,3,7,70.6,29.4,0.7781615433692932
imagine,3,8,70.4,29.6,0.7876619505882263
imagine,3,9,71.6,28.4,0.8256307983398438
imagine,3,10,71.8,28.2,0.8392140439748764
imagine,3,11,70.4,29.6,0.7500084294080734
imagine,4,0,71.4,28.6,0.7454443951845169
imagine,4,1,71.0,29.0,0.7418752717971802
imagine,4,2,70.8,29.2,0.7925271117687225
imagine,4,3,70.8,29.2,0.7649195263385773
imagine,4,4,71.0,29.0,0.7639810301065445
imagine,4,5,71.6,28.4,0.8524373792409897
imagine,4,6,72.0,28.0,0.8217749398946762
imagine,4,7,71.4,28.6,0.7911962572336196
imagine,4,8,71.8,28.2,0.8299986516237259
imagine,4,9,71.0,29.0,0.7532007615566254
imagine,4,10,71.8,28.2,0.8503452051877975
imagine,4,11,71.0,29.0,0.8036118807792664
imagine,5,0,71.0,29.0,0.7708077811002731
imagine,5,1,71.6,28.4,0.8293412727117538
imagine,5,2,71.6,28.4,0.8343278751373291
imagine,5,3,71.0,29.0,0.7791127058267593
imagine,5,4,71.0,29.0,0.8045621116161347
imagine,5,5,71.4,28.6,0.7743676209449768
imagine,5,6,71.0,29.0,0.8125417292118072
imagine,5,7,71.0,29.0,0.7949754959344864
imagine,5,8,72.2,27.8,0.8858884810209274
imagine,5,9,71.4,28.6,0.8078182938098908
imagine,5,10,72.0,28.0,0.8625981514453888
imagine,5,11,71.0,29.0,0.8073407324552536
imagine,6,0,71.2,28.8,0.8075109726190567
imagine,6,1,71.2,28.8,0.8441230918169021
imagine,6,2,71.6,28.4,0.8613367487192154
imagine,6,3,70.6,29.4,0.7297198534011841
imagine,6,4,70.8,29.2,0.7687695996761322
imagine,6,5,71.0,29.0,0.7724761334657669
imagine,6,6,72.6,27.4,0.8613076750040054
imagine,6,7,71.6,28.4,0.8018252530097961
imagine,6,8,72.4,27.6,0.8509950970411301
imagine,6,9,71.6,28.4,0.8124106820821763
imagine,6,10,70.4,29.6,0.7640139157772065
imagine,6,11,71.2,28.8,0.8096194554567337
imagine,7,0,70.8,29.2,0.8100677199363708
imagine,7,1,71.4,28.6,0.7860670734643936
imagine,7,2,71.8,28.2,0.8165276560783387
imagine,7,3,71.4,28.6,0.8143919590711594
imagine,7,4,70.4,29.6,0.7569583860635758
imagine,7,5,71.2,28.8,0.7740524933338165
imagine,7,6,72.4,27.6,0.8697394886016846
imagine,7,7,71.6,28.4,0.8257971625328064
imagine,7,8,72.0,28.0,0.8497386708259582
imagine,7,9,71.0,29.0,0.7976214340925216
imagine,7,10,70.8,29.2,0.784465505361557
imagine,7,11,70.6,29.4,0.755663521528244
imagine,8,0,70.6,29.4,0.7598074643611908
imagine,8,1,71.4,28.6,0.8100944349765777
imagine,8,2,71.0,29.0,0.7955690525770187
imagine,8,3,71.0,29.0,0.7543693652153015
imagine,8,4,71.0,29.0,0.8057786765098571
imagine,8,5,71.6,28.4,0.8457578837871551
imagine,8,6,71.4,28.6,0.8232045990228652
imagine,8,7,71.2,28.8,0.8336102041006088
imagine,8,8,71.0,29.0,0.8007110792398453
imagine,8,9,70.4,29.6,0.7541459176540375
imagine,8,10,72.6,27.4,0.8894452069997787
imagine,8,11,70.8,29.2,0.7712278082370758
imagine,9,0,71.0,29.0,0.8221809021234512
imagine,9,1,72.0,28.0,0.8506160278320313
imagine,9,2,71.2,28.8,0.831720475435257
imagine,9,3,70.2,29.8,0.7830173789262772
imagine,9,4,70.8,29.2,0.8425912350416184
imagine,9,5,71.4,28.6,0.7869136193990708
imagine,9,6,71.6,28.4,0.8546147755384446
imagine,9,7,71.8,28.2,0.82259153008461
imagine,9,8,71.2,28.8,0.8357808246612549
imagine,9,9,70.8,29.2,0.8168911592960357
imagine,9,10,72.0,28.0,0.8818822252750397
imagine,9,11,71.0,29.0,0.7845987000465393
imagine,10,0,70.6,29.4,0.7540639790296555
imagine,10,1,70.8,29.2,0.7582626192569732
imagine,10,2,71.4,28.6,0.7802592182159424
imagine,10,3,70.8,29.2,0.7487997171878815
imagine,10,4,72.2,27.8,0.8349764175415039
imagine,10,5,70.0,30.0,0.7704560105800629
imagine,10,6,71.6,28.4,0.8307288737297058
imagine,10,7,70.8,29.2,0.7797159758806229
imagine,10,8,71.0,29.0,0.7759632195234298
imagine,10,9,71.0,29.0,0.7648983426094055
imagine,10,10,70.8,29.2,0.8015625581741334
imagine,10,11,70.4,29.6,0.7629376963376999
imagine,11,0,70.8,29.2,0.7834173194169998
imagine,11,1,70.8,29.2,0.7994530230760575
imagine,11,2,71.2,28.8,0.7800548576116562
imagine,11,3,71.8,28.2,0.7893564692735672
imagine,11,4,70.4,29.6,0.800917573928833
imagine,11,5,71.0,29.0,0.7879923696517944
imagine,11,6,71.0,29.0,0.8052010090351105
imagine,11,7,70.8,29.2,0.7837756435871124
imagine,11,8,71.4,28.6,0.8005843441486359
imagine,11,9,71.0,29.0,0.7939610315561294
imagine,11,10,71.2,28.8,0.7919348462820053
imagine,11,11,70.8,29.2,0.7898598109483719
state,0,0,72.0,28.0,0.8852415239810943
state,0,1,69.8,30.2,0.7490121943950653
state,0,2,72.2,27.8,0.894600117444992
state,0,3,71.6,28.4,0.8253134660720826
state,0,4,70.4,29.6,0.7474274899959564
state,0,5,71.2,28.8,0.7449558193683624
state,0,6,71.2,28.8,0.7759143248796463
state,0,7,72.2,27.8,0.8503227721452713
state,0,8,71.0,29.0,0.8294410415887833
state,0,9,72.2,27.8,0.8540895198583602
state,0,10,72.0,28.0,0.8455044909715652
state,0,11,70.6,29.4,0.7699705021381378
state,1,0,71.8,28.2,0.8379989798069001
state,1,1,71.0,29.0,0.7880133088827134
state,1,2,71.8,28.2,0.8400950912237167
state,1,3,71.6,28.4,0.8305619795322419
state,1,4,71.4,28.6,0.7914393450021744
state,1,5,72.0,28.0,0.8202698950767517
state,1,6,71.6,28.4,0.8296516751050949
state,1,7,70.4,29.6,0.7234373481273652
state,1,8,71.4,28.6,0.7964147474765778
state,1,9,71.8,28.2,0.8226879994869232
state,1,10,72.0,28.0,0.8372287262678146
state,1,11,71.4,28.6,0.8052344094514847
state,2,0,71.8,28.2,0.8249901010990143
state,2,1,71.0,29.0,0.7984645941257477
state,2,2,71.6,28.4,0.7770799494981766
state,2,3,71.0,29.0,0.8059518126249313
state,2,4,71.2,28.8,0.7666952500343323
state,2,5,71.0,29.0,0.7688379164934158
state,2,6,70.6,29.4,0.777312161564827
state,2,7,69.4,30.6,0.6983924118280411
state,2,8,69.8,30.2,0.7270042980909348
state,2,9,71.4,28.6,0.797552502989769
state,2,10,70.8,29.2,0.7680452102422715
state,2,11,70.6,29.4,0.7600920392274857
state,3,0,71.4,28.6,0.8016812409162521
state,3,1,71.2,28.8,0.7856751891374588
state,3,2,71.6,28.4,0.7885082967281342
state,3,3,71.6,28.4,0.8333704906702042
state,3,4,71.6,28.4,0.8337552223205567
state,3,5,71.8,28.2,0.8347611812353134
state,3,6,71.0,29.0,0.7870619632005692
state,3,7,70.6,29.4,0.7781615433692932
state,3,8,70.4,29.6,0.7876619505882263
state,3,9,71.6,28.4,0.8256307983398438
state,3,10,71.8,28.2,0.8392140439748764
state,3,11,70.4,29.6,0.7500084294080734
state,4,0,71.4,28.6,0.7454443951845169
state,4,1,71.0,29.0,0.7418752717971802
state,4,2,70.8,29.2,0.7925271117687225
state,4,3,70.8,29.2,0.7649195263385773
state,4,4,71.0,29.0,0.7639810301065445
state,4,5,71.6,28.4,0.8524373792409897
state,4,6,72.0,28.0,0.8217749398946762
state,4,7,71.4,28.6,0.7911962572336196
state,4,8,71.8,28.2,0.8299986516237259
state,4,9,71.0,29.0,0.7532007615566254
state,4,10,71.8,28.2,0.8503452051877975
state,4,11,71.0,29.0,0.8036118807792664
state,5,0,71.0,29.0,0.7708077811002731
state,5,1,71.6,28.4,0.8293412727117538
state,5,2,71.6,28.4,0.8343278751373291
state,5,3,71.0,29.0,0.7791127058267593
state,5,4,71.0,29.0,0.8045621116161347
state,5,5,71.4,28.6,0.7743676209449768
state,5,6,71.0,29.0,0.8125417292118072
state,5,7,71.0,29.0,0.7949754959344864
state,5,8,72.2,27.8,0.8858884810209274
state,5,9,71.4,28.6,0.8078182938098908
state,5,10,72.0,28.0,0.8625981514453888
state,5,11,71.0,29.0,0.8073407324552536
state,6,0,71.2,28.8,0.8075109726190567
state,6,1,71.2,28.8,0.8441230918169021
state,6,2,71.6,28.4,0.8613367487192154
state,6,3,70.6,29.4,0.7297198534011841
state,6,4,70.8,29.2,0.7687695996761322
state,6,5,71.0,29.0,0.7724761334657669
state,6,6,72.6,27.4,0.8613076750040054
state,6,7,71.6,28.4,0.8018252530097961
state,6,8,72.4,27.6,0.8509950970411301
state,6,9,71.6,28.4,0.8124106820821763
state,6,10,70.4,29.6,0.7640139157772065
state,6,11,71.2,28.8,0.8096194554567337
state,7,0,70.8,29.2,0.8100677199363708
state,7,1,71.4,28.6,0.7860670734643936
state,7,2,71.8,28.2,0.8165276560783387
state,7,3,71.4,28.6,0.8143919590711594
state,7,4,70.4,29.6,0.7569583860635758
state,7,5,71.2,28.8,0.7740524933338165
state,7,6,72.4,27.6,0.8697394886016846
state,7,7,71.6,28.4,0.8257971625328064
state,7,8,72.0,28.0,0.8497386708259582
state,7,9,71.0,29.0,0.7976214340925216
state,7,10,70.8,29.2,0.784465505361557
state,7,11,70.6,29.4,0.755663521528244
state,8,0,70.6,29.4,0.7598074643611908
state,8,1,71.4,28.6,0.8100944349765777
state,8,2,71.0,29.0,0.7955690525770187
state,8,3,71.0,29.0,0.7543693652153015
state,8,4,71.0,29.0,0.8057786765098571
state,8,5,71.6,28.4,0.8457578837871551
state,8,6,71.4,28.6,0.8232045990228652
state,8,7,71.2,28.8,0.8336102041006088
state,8,8,71.0,29.0,0.8007110792398453
state,8,9,70.4,29.6,0.7541459176540375
state,8,10,72.6,27.4,0.8894452069997787
state,8,11,70.8,29.2,0.7712278082370758
state,9,0,71.0,29.0,0.8221809021234512
state,9,1,72.0,28.0,0.8506160278320313
state,9,2,71.2,28.8,0.831720475435257
state,9,3,70.2,29.8,0.7830173789262772
state,9,4,70.8,29.2,0.8425912350416184
state,9,5,71.4,28.6,0.7869136193990708
state,9,6,71.6,28.4,0.8546147755384446
state,9,7,71.8,28.2,0.82259153008461
state,9,8,71.2,28.8,0.8357808246612549
state,9,9,70.8,29.2,0.8168911592960357
state,9,10,72.0,28.0,0.8818822252750397
state,9,11,71.0,29.0,0.7845987000465393
state,10,0,70.6,29.4,0.7540639790296555
state,10,1,70.8,29.2,0.7582626192569732
state,10,2,71.4,28.6,0.7802592182159424
state,10,3,70.8,29.2,0.7487997171878815
state,10,4,72.2,27.8,0.8349764175415039
state,10,5,70.0,30.0,0.7704560105800629
state,10,6,71.6,28.4,0.8307288737297058
state,10,7,70.8,29.2,0.7797159758806229
state,10,8,71.0,29.0,0.7759632195234298
state,10,9,71.0,29.0,0.7648983426094055
state,10,10,70.8,29.2,0.8015625581741334
state,10,11,70.4,29.6,0.7629376963376999
state,11,0,70.8,29.2,0.7834173194169998
state,11,1,70.8,29.2,0.7994530230760575
state,11,2,71.2,28.8,0.7800548576116562
state,11,3,71.8,28.2,0.7893564692735672
state,11,4,70.4,29.6,0.800917573928833
state,11,5,71.0,29.0,0.7879923696517944
state,11,6,71.0,29.0,0.8052010090351105
state,11,7,70.8,29.2,0.7837756435871124
state,11,8,71.4,28.6,0.8005843441486359
state,11,9,71.0,29.0,0.7939610315561294
state,11,10,71.2,28.8,0.7919348462820053
state,11,11,70.8,29.2,0.7898598109483719
describe,0,0,72.0,28.0,0.8852415239810943
describe,0,1,69.8,30.2,0.7490121943950653
describe,0,2,72.2,27.8,0.894600117444992
describe,0,3,71.6,28.4,0.8253134660720826
describe,0,4,70.4,29.6,0.7474274899959564
describe,0,5,71.2,28.8,0.7449558193683624
describe,0,6,71.2,28.8,0.7759143248796463
describe,0,7,72.2,27.8,0.8503227721452713
describe,0,8,71.0,29.0,0.8294410415887833
describe,0,9,72.2,27.8,0.8540895198583602
describe,0,10,72.0,28.0,0.8455044909715652
describe,0,11,70.6,29.4,0.7699705021381378
describe,1,0,71.8,28.2,0.8379989798069001
describe,1,1,71.0,29.0,0.7880133088827134
describe,1,2,71.8,28.2,0.8400950912237167
describe,1,3,71.6,28.4,0.8305619795322419
describe,1,4,71.4,28.6,0.7914393450021744
describe,1,5,72.0,28.0,0.8202698950767517
describe,1,6,71.6,28.4,0.8296516751050949
describe,1,7,70.4,29.6,0.7234373481273652
describe,1,8,71.4,28.6,0.7964147474765778
describe,1,9,71.8,28.2,0.8226879994869232
describe,1,10,72.0,28.0,0.8372287262678146
describe,1,11,71.4,28.6,0.8052344094514847
describe,2,0,71.8,28.2,0.8249901010990143
describe,2,1,71.0,29.0,0.7984645941257477
describe,2,2,71.6,28.4,0.7770799494981766
describe,2,3,71.0,29.0,0.8059518126249313
describe,2,4,71.2,28.8,0.7666952500343323
describe,2,5,71.0,29.0,0.7688379164934158
describe,2,6,70.6,29.4,0.777312161564827
describe,2,7,69.4,30.6,0.6983924118280411
describe,2,8,69.8,30.2,0.7270042980909348
describe,2,9,71.4,28.6,0.797552502989769
describe,2,10,70.8,29.2,0.7680452102422715
describe,2,11,70.6,29.4,0.7600920392274857
describe,3,0,71.4,28.6,0.8016812409162521
describe,3,1,71.2,28.8,0.7856751891374588
describe,3,2,71.6,28.4,0.7885082967281342
describe,3,3,71.6,28.4,0.8333704906702042
describe,3,4,71.6,28.4,0.8337552223205567
describe,3,5,71.8,28.2,0.8347611812353134
describe,3,6,71.0,29.0,0.7870619632005692
describe,3,7,70.6,29.4,0.7781615433692932
describe,3,8,70.4,29.6,0.7876619505882263
describe,3,9,71.6,28.4,0.8256307983398438
describe,3,10,71.8,28.2,0.8392140439748764
describe,3,11,70.4,29.6,0.7500084294080734
describe,4,0,71.4,28.6,0.7454443951845169
describe,4,1,71.0,29.0,0.7418752717971802
describe,4,2,70.8,29.2,0.7925271117687225
describe,4,3,70.8,29.2,0.7649195263385773
describe,4,4,71.0,29.0,0.7639810301065445
describe,4,5,71.6,28.4,0.8524373792409897
describe,4,6,72.0,28.0,0.8217749398946762
describe,4,7,71.4,28.6,0.7911962572336196
describe,4,8,71.8,28.2,0.8299986516237259
describe,4,9,71.0,29.0,0.7532007615566254
describe,4,10,71.8,28.2,0.8503452051877975
describe,4,11,71.0,29.0,0.8036118807792664
describe,5,0,71.0,29.0,0.7708077811002731
describe,5,1,71.6,28.4,0.8293412727117538
describe,5,2,71.6,28.4,0.8343278751373291
describe,5,3,71.0,29.0,0.7791127058267593
describe,5,4,71.0,29.0,0.8045621116161347
describe,5,5,71.4,28.6,0.7743676209449768
describe,5,6,71.0,29.0,0.8125417292118072
describe,5,7,71.0,29.0,0.7949754959344864
describe,5,8,72.2,27.8,0.8858884810209274
describe,5,9,71.4,28.6,0.8078182938098908
describe,5,10,72.0,28.0,0.8625981514453888
describe,5,11,71.0,29.0,0.8073407324552536
describe,6,0,71.2,28.8,0.8075109726190567
describe,6,1,71.2,28.8,0.8441230918169021
describe,6,2,71.6,28.4,0.8613367487192154
describe,6,3,70.6,29.4,0.7297198534011841
describe,6,4,70.8,29.2,0.7687695996761322
describe,6,5,71.0,29.0,0.7724761334657669
describe,6,6,72.6,27.4,0.8613076750040054
describe,6,7,71.6,28.4,0.8018252530097961
describe,6,8,72.4,27.6,0.8509950970411301
describe,6,9,71.6,28.4,0.8124106820821763
describe,6,10,70.4,29.6,0.7640139157772065
describe,6,11,71.2,28.8,0.8096194554567337
describe,7,0,70.8,29.2,0.8100677199363708
describe,7,1,71.4,28.6,0.7860670734643936
describe,7,2,71.8,28.2,0.8165276560783387
describe,7,3,71.4,28.6,0.8143919590711594
describe,7,4,70.4,29.6,0.7569583860635758
describe,7,5,71.2,28.8,0.7740524933338165
describe,7,6,72.4,27.6,0.8697394886016846
describe,7,7,71.6,28.4,0.8257971625328064
describe,7,8,72.0,28.0,0.8497386708259582
describe,7,9,71.0,29.0,0.7976214340925216
describe,7,10,70.8,29.2,0.784465505361557
describe,7,11,70.6,29.4,0.755663521528244
describe,8,0,70.6,29.4,0.7598074643611908
describe,8,1,71.4,28.6,0.8100944349765777
describe,8,2,71.0,29.0,0.7955690525770187
describe,8,3,71.0,29.0,0.7543693652153015
describe,8,4,71.0,29.0,0.8057786765098571
describe,8,5,71.6,28.4,0.8457578837871551
describe,8,6,71.4,28.6,0.8232045990228652
describe,8,7,71.2,28.8,0.8336102041006088
describe,8,8,71.0,29.0,0.8007110792398453
describe,8,9,70.4,29.6,0.7541459176540375
describe,8,10,72.6,27.4,0.8894452069997787
describe,8,11,70.8,29.2,0.7712278082370758
describe,9,0,71.0,29.0,0.8221809021234512
describe,9,1,72.0,28.0,0.8506160278320313
describe,9,2,71.2,28.8,0.831720475435257
describe,9,3,70.2,29.8,0.7830173789262772
describe,9,4,70.8,29.2,0.8425912350416184
describe,9,5,71.4,28.6,0.7869136193990708
describe,9,6,71.6,28.4,0.8546147755384446
describe,9,7,71.8,28.2,0.82259153008461
describe,9,8,71.2,28.8,0.8357808246612549
describe,9,9,70.8,29.2,0.8168911592960357
describe,9,10,72.0,28.0,0.8818822252750397
describe,9,11,71.0,29.0,0.7845987000465393
describe,10,0,70.6,29.4,0.7540639790296555
describe,10,1,70.8,29.2,0.7582626192569732
describe,10,2,71.4,28.6,0.7802592182159424
describe,10,3,70.8,29.2,0.7487997171878815
describe,10,4,72.2,27.8,0.8349764175415039
describe,10,5,70.0,30.0,0.7704560105800629
describe,10,6,71.6,28.4,0.8307288737297058
describe,10,7,70.8,29.2,0.7797159758806229
describe,10,8,71.0,29.0,0.7759632195234298
describe,10,9,71.0,29.0,0.7648983426094055
describe,10,10,70.8,29.2,0.8015625581741334
describe,10,11,70.4,29.6,0.7629376963376999
describe,11,0,70.8,29.2,0.7834173194169998
describe,11,1,70.8,29.2,0.7994530230760575
describe,11,2,71.2,28.8,0.7800548576116562
describe,11,3,71.8,28.2,0.7893564692735672
describe,11,4,70.4,29.6,0.800917573928833
describe,11,5,71.0,29.0,0.7879923696517944
describe,11,6,71.0,29.0,0.8052010090351105
describe,11,7,70.8,29.2,0.7837756435871124
describe,11,8,71.4,28.6,0.8005843441486359
describe,11,9,71.0,29.0,0.7939610315561294
describe,11,10,71.2,28.8,0.7919348462820053
describe,11,11,70.8,29.2,0.7898598109483719
