premise,layer,head,factual%,cf%,delta
suppose,0,1,72.8,27.2,0.9208878687620163
suppose,0,2,73.8,26.2,0.9955470939874649
suppose,0,3,73.4,26.6,0.9833018559217453
suppose,0,4,72.2,27.8,0.9480658544301986
suppose,0,5,73.8,26.2,0.9599782354831695
suppose,0,6,73.8,26.2,0.9600770270824432
suppose,0,7,73.8,26.2,0.9666587188243866
suppose,0,8,73.6,26.4,0.9448227421045303
suppose,0,9,73.6,26.4,1.04535085606575
suppose,0,10,72.6,27.4,0.9510246051549911
suppose,0,11,72.4,27.6,0.9381426006555558
suppose,1,0,73.8,26.2,1.013185037255287
suppose,1,1,73.2,26.8,0.9744734658002854
suppose,1,2,73.0,27.0,0.9620820380449295
suppose,1,3,73.4,26.6,0.9598763213157654
suppose,1,4,74.6,25.4,1.002166143298149
suppose,1,5,73.2,26.8,0.9648485387563706
suppose,1,6,73.2,26.8,0.9722544020414352
suppose,1,7,72.4,27.6,0.9006458923816681
suppose,1,8,73.4,26.6,0.9708609886169434
suppose,1,9,73.4,26.6,0.9752174673080445
suppose,1,10,73.6,26.4,0.9772397302389145
suppose,1,11,72.6,27.4,0.919396639585495
suppose,2,0,73.8,26.2,0.9562011096477508
suppose,2,1,74.4,25.6,0.9969969716072082
suppose,2,2,73.2,26.8,0.9380821964740753
suppose,2,3,73.2,26.8,0.9772418782711029
suppose,2,4,72.8,27.2,0.9169766476154327
suppose,2,5,72.4,27.6,0.9144470440149307
suppose,2,6,73.2,26.8,0.9775399450063705
suppose,2,7,71.6,28.4,0.8684693621397018
suppose,2,8,72.2,27.8,0.9197647219896317
suppose,2,9,74.0,26.0,1.017372069478035
suppose,2,10,73.2,26.8,0.9527800161838531
suppose,2,11,71.6,28.4,0.8799251973628998
suppose,3,0,73.0,27.0,0.9466800947189331
suppose,3,1,73.6,26.4,0.9831773285865784
suppose,3,2,73.4,26.6,0.9248270423412323
suppose,3,3,72.6,27.4,0.9828262324333191
suppose,3,4,73.4,26.6,0.9695044831037521
suppose,3,5,73.0,27.0,0.9913428084850311
suppose,3,6,72.8,27.2,0.9337707082033158
suppose,3,7,73.2,26.8,0.9385737570524215
suppose,3,8,72.4,27.6,0.9254717870950698
suppose,3,9,73.8,26.2,0.9900729435682297
suppose,3,10,73.2,26.8,0.9841112192869187
suppose,3,11,72.0,28.0,0.8623332040309906
suppose,4,0,71.0,29.0,0.8042420992851257
suppose,4,1,71.4,28.6,0.8759279423952102
suppose,4,2,73.2,26.8,0.9286487114429474
suppose,4,3,71.6,28.4,0.9144375448226929
suppose,4,4,72.6,27.4,0.9139112728834152
suppose,4,5,73.4,26.6,0.9802063113451004
suppose,4,6,74.2,25.8,1.0334742596149444
suppose,4,7,73.6,26.4,0.9297266401052475
suppose,4,8,73.2,26.8,0.9600889892578125
suppose,4,9,71.2,28.8,0.8533216012716294
suppose,4,10,73.6,26.4,1.0038712924718858
suppose,4,11,73.2,26.8,0.9549714382886887
suppose,5,0,72.8,27.2,0.9115565792322159
suppose,5,1,74.0,26.0,0.9987643443346024
suppose,5,2,73.6,26.4,0.9575034942626953
suppose,5,3,73.0,27.0,0.9206942938566208
suppose,5,4,73.6,26.4,0.9817618033885955
suppose,5,5,72.4,27.6,0.8963002951145173
suppose,5,6,73.0,27.0,0.9650094854831696
suppose,5,7,73.4,26.6,0.9556397225856781
suppose,5,8,74.8,25.2,1.015839997291565
suppose,5,9,72.8,27.2,0.9513685122728348
suppose,5,10,74.4,25.6,1.0270296429395676
suppose,5,11,72.0,28.0,0.8853617539405823
suppose,6,0,73.4,26.6,0.9584077680110932
suppose,6,1,74.6,25.4,1.0203614313602447
suppose,6,2,74.0,26.0,1.0113629071712493
suppose,6,3,71.8,28.2,0.8875663582086563
suppose,6,4,72.0,28.0,0.8983674037456513
suppose,6,5,73.2,26.8,0.909563512802124
suppose,6,6,73.8,26.2,0.9909581818580627
suppose,6,7,73.6,26.4,0.9623251544237137
suppose,6,8,74.0,26.0,1.0231444432735444
suppose,6,9,74.0,26.0,0.9500266321897507
suppose,6,10,72.2,27.8,0.8882057985067368
suppose,6,11,73.8,26.2,0.9584818172454834
suppose,7,0,73.6,26.4,0.9793147779703141
suppose,7,1,73.4,26.6,0.9376690911054611
suppose,7,2,74.2,25.8,0.9731934561729431
suppose,7,3,74.2,25.8,0.9998480604887009
suppose,7,4,73.0,27.0,0.9102078557014466
suppose,7,5,72.6,27.4,0.9161466081142425
suppose,7,6,74.4,25.6,0.9898737725019455
suppose,7,7,72.8,27.2,0.9660388915538788
suppose,7,8,73.6,26.4,0.984265151143074
suppose,7,9,73.6,26.4,0.9728572360277176
suppose,7,10,73.2,26.8,0.9822902793884277
suppose,7,11,72.0,28.0,0.8832324452400208
suppose,8,0,72.2,27.8,0.9057853254079818
suppose,8,1,72.6,27.4,0.9717609133720398
suppose,8,2,72.4,27.6,0.9109801820516586
suppose,8,3,71.4,28.6,0.8669733058214187
suppose,8,4,74.0,26.0,0.9647989109754562
suppose,8,5,74.0,26.0,1.0143757984638213
suppose,8,6,74.2,25.8,0.9607182730436326
suppose,8,7,73.4,26.6,0.9976377745866776
suppose,8,8,73.2,26.8,0.9508862999677659
suppose,8,9,72.4,27.6,0.9261232467889786
suppose,8,10,74.4,25.6,1.0493774880170823
suppose,8,11,73.2,26.8,0.8898023872375488
suppose,9,0,73.6,26.4,0.9815177960395813
suppose,9,1,73.6,26.4,1.0094340294599533
suppose,9,2,73.2,26.8,0.9993255743980408
suppose,9,3,72.4,27.6,0.9396124721765519
suppose,9,4,73.4,26.6,0.9836916553974152
suppose,9,5,73.4,26.6,0.9523909953832627
suppose,9,6,73.4,26.6,1.02364459502697
suppose,9,7,73.4,26.6,0.9779521961212159
suppose,9,8,73.2,26.8,0.9543554508686065
suppose,9,9,74.0,26.0,0.9588153778314591
suppose,9,10,73.8,26.2,1.0368534843921662
suppose,9,11,73.2,26.8,0.9176383239030838
suppose,10,0,73.0,27.0,0.8940571031570435
suppose,10,1,71.8,28.2,0.9145798575878143
suppose,10,2,72.8,27.2,0.944845911026001
suppose,10,3,72.0,28.0,0.9041621981859207
suppose,10,4,74.2,25.8,0.9821627821922302
suppose,10,5,73.0,27.0,0.920480823636055
suppose,10,6,74.4,25.6,0.9735485244989395
suppose,10,7,72.6,27.4,0.9260663248300552
suppose,10,8,73.0,27.0,0.9297794351577758
suppose,10,9,72.2,27.8,0.9126111875772476
suppose,10,10,73.0,27.0,0.9633989003896714
suppose,10,11,72.6,27.4,0.9178137630224228
suppose,11,0,73.0,27.0,0.9344129164218903
suppose,11,1,72.6,27.4,0.9551738600730896
suppose,11,2,73.0,27.0,0.931142575263977
suppose,11,3,72.8,27.2,0.9420580285787582
suppose,11,4,72.6,27.4,0.9528799207210541
suppose,11,5,72.6,27.4,0.9355979924201965
suppose,11,6,73.4,26.6,0.953648006439209
suppose,11,7,73.2,26.8,0.9343531775474548
suppose,11,8,73.2,26.8,0.9464958056211471
suppose,11,9,73.2,26.8,0.9509146912097931
suppose,11,10,72.8,27.2,0.9434551881551743
suppose,11,11,73.4,26.6,0.9419774191379547
imagine,0,0,73.2,26.8,0.9970704420804978
imagine,0,1,72.8,27.2,0.9208878687620163
imagine,0,2,73.8,26.2,0.9955470939874649
imagine,0,3,73.4,26.6,0.9833018559217453
imagine,0,4,72.2,27.8,0.9480658544301986
imagine,0,5,73.8,26.2,0.9599782354831695
imagine,0,6,73.8,26.2,0.9600770270824432
imagine,0,7,73.8,26.2,0.9666587188243866
imagine,0,8,73.6,26.4,0.9448227421045303
imagine,0,9,73.6,26.4,1.04535085606575
imagine,0,10,72.6,27.4,0.9510246051549911
imagine,0,11,72.4,27.6,0.9381426006555558
imagine,1,0,73.8,26.2,1.013185037255287
imagine,1,1,73.2,26.8,0.9744734658002854
imagine,1,2,73.0,27.0,0.9620820380449295
imagine,1,3,73.4,26.6,0.9598763213157654
imagine,1,4,74.6,25.4,1.002166143298149
imagine,1,5,73.2,26.8,0.9648485387563706
imagine,1,6,73.2,26.8,0.9722544020414352
imagine,1,7,72.4,27.6,0.9006458923816681
imagine,1,8,73.4,26.6,0.9708609886169434
imagine,1,9,73.4,26.6,0.9752174673080445
imagine,1,10,73.6,26.4,0.9772397302389145
imagine,1,11,72.6,27.4,0.919396639585495
imagine,2,0,73.8,26.2,0.9562011096477508
imagine,2,1,74.4,25.6,0.9969969716072082
imagine,2,2,73.2,26.8,0.9380821964740753
imagine,2,3,73.2,26.8,0.9772418782711029
imagine,2,4,72.8,27.2,0.9169766476154327
imagine,2,5,72.4,27.6,0.9144470440149307
imagine,2,6,73.2,26.8,0.9775399450063705
imagine,2,7,71.6,28.4,0.8684693621397018
imagine,2,8,72.2,27.8,0.9197647219896317
imagine,2,9,74.0,26.0,1.017372069478035
imagine,2,10,73.2,26.8,0.9527800161838531
imagine,2,11,71.6,28.4,0.8799251973628998
imagine,3,0,73.0,27.0,0.9466800947189331
imagine,3,1,73.6,26.4,0.9831773285865784
imagine,3,2,73.4,26.6,0.9248270423412323
imagine,3,3,72.6,27.4,0.9828262324333191
imagine,3,4,73.4,26.6,0.9695044831037521
imagine,3,5,73.0,27.0,0.9913428084850311
imagine,3,6,72.8,27.2,0.9337707082033158
imagine,3,7,73.2,26.8,0.9385737570524215
imagine,3,8,72.4,27.6,0.9254717870950698
imagine,3,9,73.8,26.2,0.9900729435682297
imagine,3,10,73.2,26.8,0.9841112192869187
imagine,3,11,72.0,28.0,0.8623332040309906
imagine,4,0,71.0,29.0,0.8042420992851257
imagine,4,1,71.4,28.6,0.8759279423952102
imagine,4,2,73.2,26.8,0.9286487114429474
imagine,4,3,71.6,28.4,0.9144375448226929
imagine,4,4,72.6,27.4,0.9139112728834152
imagine,4,5,73.4,26.6,0.9802063113451004
imagine,4,6,74.2,25.8,1.0334742596149444
imagine,4,7,73.6,26.4,0.9297266401052475
imagine,4,8,73.2,26.8,0.9600889892578125
imagine,4,9,71.2,28.8,0.8533216012716294
imagine,4,10,73.6,26.4,1.0038712924718858
imagine,4,11,73.2,26.8,0.9549714382886887
imagine,5,0,72.8,27.2,0.9115565792322159
imagine,5,1,74.0,26.0,0.9987643443346024
imagine,5,2,73.6,26.4,0.9575034942626953
imagine,5,3,73.0,27.0,0.9206942938566208
imagine,5,4,73.6,26.4,0.9817618033885955
imagine,5,5,72.4,27.6,0.8963002951145173
imagine,5,6,73.0,27.0,0.9650094854831696
imagine,5,7,73.4,26.6,0.9556397225856781
imagine,5,8,74.8,25.2,1.015839997291565
imagine,5,9,72.8,27.2,0.9513685122728348
imagine,5,10,74.4,25.6,1.0270296429395676
imagine,5,11,72.0,28.0,0.8853617539405823
imagine,6,0,73.4,26.6,0.9584077680110932
imagine,6,1,74.6,25.4,1.0203614313602447
imagine,6,2,74.0,26.0,1.0113629071712493
imagine,6,3,71.8,28.2,0.8875663582086563
imagine,6,4,72.0,28.0,0.8983674037456513
imagine,6,5,73.2,26.8,0.909563512802124
imagine,6,6,73.8,26.2,0.9909581818580627
imagine,6,7,73.6,26.4,0.9623251544237137
imagine,6,8,74.0,26.0,1.0231444432735444
imagine,6,9,74.0,26.0,0.9500266321897507
imagine,6,10,72.2,27.8,0.8882057985067368
imagine,6,11,73.8,26.2,0.9584818172454834
imagine,7,0,73.6,26.4,0.9793147779703141
imagine,7,1,73.4,26.6,0.9376690911054611
imagine,7,2,74.2,25.8,0.9731934561729431
imagine,7,3,74.2,25.8,0.9998480604887009
imagine,7,4,73.0,27.0,0.9102078557014466
imagine,7,5,72.6,27.4,0.9161466081142425
imagine,7,6,74.4,25.6,0.9898737725019455
imagine,7,7,72.8,27.2,0.9660388915538788
imagine,7,8,73.6,26.4,0.984265151143074
imagine,7,9,73.6,26.4,0.9728572360277176
imagine,7,10,73.2,26.8,0.9822902793884277
imagine,7,11,72.0,28.0,0.8832324452400208
imagine,8,0,72.2,27.8,0.9057853254079818
imagine,8,1,72.6,27.4,0.9717609133720398
imagine,8,2,72.4,27.6,0.9109801820516586
imagine,8,3,71.4,28.6,0.8669733058214187
imagine,8,4,74.0,26.0,0.9647989109754562
imagine,8,5,74.0,26.0,1.0143757984638213
imagine,8,6,74.2,25.8,0.9607182730436326
imagine,8,7,73.4,26.6,0.9976377745866776
imagine,8,8,73.2,26.8,0.9508862999677659
imagine,8,9,72.4,27.6,0.9261232467889786
imagine,8,10,74.4,25.6,1.0493774880170823
imagine,8,11,73.2,26.8,0.8898023872375488
imagine,9,0,73.6,26.4,0.9815177960395813
imagine,9,1,73.6,26.4,1.0094340294599533
imagine,9,2,73.2,26.8,0.9993255743980408
imagine,9,3,72.4,27.6,0.9396124721765519
imagine,9,4,73.4,26.6,0.9836916553974152
imagine,9,5,73.4,26.6,0.9523909953832627
imagine,9,6,73.4,26.6,1.02364459502697
imagine,9,7,73.4,26.6,0.9779521961212159
imagine,9,8,73.2,26.8,0.9543554508686065
imagine,9,9,74.0,26.0,0.9588153778314591
imagine,9,10,73.8,26.2,1.0368534843921662
imagine,9,11,73.2,26.8,0.9176383239030838
imagine,10,0,73.0,27.0,0.8940571031570435
imagine,10,1,71.8,28.2,0.9145798575878143
imagine,10,2,72.8,27.2,0.944845911026001
imagine,10,3,72.0,28.0,0.9041621981859207
imagine,10,4,74.2,25.8,0.9821627821922302
imagine,10,5,73.0,27.0,0.920480823636055
imagine,10,6,74.4,25.6,0.9735485244989395
imagine,10,7,72.6,27.4,0.9260663248300552
imagine,10,8,73.0,27.0,0.9297794351577758
imagine,10,9,72.2,27.8,0.9126111875772476
imagine,10,10,73.0,27.0,0.9633989003896714
imagine,10,11,72.6,27.4,0.9178137630224228
imagine,11,0,73.0,27.0,0.9344129164218903
imagine,11,1,72.6,27.4,0.9551738600730896
imagine,11,2,73.0,27.0,0.931142575263977
imagine,11,3,72.8,27.2,0.9420580285787582
imagine,11,4,72.6,27.4,0.9528799207210541
imagine,11,5,72.6,27.4,0.9355979924201965
imagine,11,6,73.4,26.6,0.953648006439209
imagine,11,7,73.2,26.8,0.9343531775474548
imagine,11,8,73.2,26.8,0.9464958056211471
imagine,11,9,73.2,26.8,0.9509146912097931
imagine,11,10,72.8,27.2,0.9434551881551743
imagine,11,11,73.4,26.6,0.9419774191379547
state,0,0,73.2,26.8,0.9970704420804978
state,0,1,72.8,27.2,0.9208878687620163
state,0,2,73.8,26.2,0.9955470939874649
state,0,3,73.4,26.6,0.9833018559217453
state,0,4,72.2,27.8,0.9480658544301986
state,0,5,73.8,26.2,0.9599782354831695
state,0,6,73.8,26.2,0.9600770270824432
state,0,7,73.8,26.2,0.9666587188243866
state,0,8,73.6,26.4,0.9448227421045303
state,0,9,73.6,26.4,1.04535085606575
state,0,10,72.6,27.4,0.9510246051549911
state,0,11,72.4,27.6,0.9381426006555558
state,1,0,73.8,26.2,1.013185037255287
state,1,1,73.2,26.8,0.9744734658002854
state,1,2,73.0,27.0,0.9620820380449295
state,1,3,73.4,26.6,0.9598763213157654
state,1,4,74.6,25.4,1.002166143298149
state,1,5,73.2,26.8,0.9648485387563706
state,1,6,73.2,26.8,0.9722544020414352
state,1,7,72.4,27.6,0.9006458923816681
state,1,8,73.4,26.6,0.9708609886169434
state,1,9,73.4,26.6,0.9752174673080445
state,1,10,73.6,26.4,0.9772397302389145
state,1,11,72.6,27.4,0.919396639585495
state,2,0,73.8,26.2,0.9562011096477508
state,2,1,74.4,25.6,0.9969969716072082
state,2,2,73.2,26.8,0.9380821964740753
state,2,3,73.2,26.8,0.9772418782711029
state,2,4,72.8,27.2,0.9169766476154327
state,2,5,72.4,27.6,0.9144470440149307
state,2,6,73.2,26.8,0.9775399450063705
state,2,7,71.6,28.4,0.8684693621397018
state,2,8,72.2,27.8,0.9197647219896317
state,2,9,74.0,26.0,1.017372069478035
state,2,10,73.2,26.8,0.9527800161838531
state,2,11,71.6,28.4,0.8799251973628998
state,3,0,73.0,27.0,0.9466800947189331
state,3,1,73.6,26.4,0.9831773285865784
state,3,2,73.4,26.6,0.9248270423412323
state,3,3,72.6,27.4,0.9828262324333191
state,3,4,73.4,26.6,0.9695044831037521
state,3,5,73.0,27.0,0.9913428084850311
state,3,6,72.8,27.2,0.9337707082033158
state,3,7,73.2,26.8,0.9385737570524215
state,3,8,72.4,27.6,0.9254717870950698
state,3,9,73.8,26.2,0.9900729435682297
state,3,10,73.2,26.8,0.9841112192869187
state,3,11,72.0,28.0,0.8623332040309906
state,4,0,71.0,29.0,0.8042420992851257
state,4,1,71.4,28.6,0.8759279423952102
state,4,2,73.2,26.8,0.9286487114429474
state,4,3,71.6,28.4,0.9144375448226929
state,4,4,72.6,27.4,0.9139112728834152
state,4,5,73.4,26.6,0.9802063113451004
state,4,6,74.2,25.8,1.0334742596149444
state,4,7,73.6,26.4,0.9297266401052475
state,4,8,73.2,26.8,0.9600889892578125
state,4,9,71.2,28.8,0.8533216012716294
state,4,10,73.6,26.4,1.0038712924718858
state,4,11,73.2,26.8,0.9549714382886887
state,5,0,72.8,27.2,0.9115565792322159
state,5,1,74.0,26.0,0.9987643443346024
state,5,2,73.6,26.4,0.9575034942626953
state,5,3,73.0,27.0,0.9206942938566208
state,5,4,73.6,26.4,0.9817618033885955
state,5,5,72.4,27.6,0.8963002951145173
state,5,6,73.0,27.0,0.9650094854831696
state,5,7,73.4,26.6,0.9556397225856781
state,5,8,74.8,25.2,1.015839997291565
state,5,9,72.8,27.2,0.9513685122728348
state,5,10,74.4,25.6,1.0270296429395676
state,5,11,72.0,28.0,0.8853617539405823
state,6,0,73.4,26.6,0.9584077680110932
state,6,1,74.6,25.4,1.0203614313602447
state,6,2,74.0,26.0,1.0113629071712493
state,6,3,71.8,28.2,0.8875663582086563
state,6,4,72.0,28.0,0.8983674037456513
state,6,5,73.2,26.8,0.909563512802124
state,6,6,73.8,26.2,0.9909581818580627
state,6,7,73.6,26.4,0.9623251544237137
state,6,8,74.0,26.0,1.0231444432735444
state,6,9,74.0,26.0,0.9500266321897507
state,6,10,72.2,27.8,0.8882057985067368
state,6,11,73.8,26.2,0.9584818172454834
state,7,0,73.6,26.4,0.9793147779703141
state,7,1,73.4,26.6,0.9376690911054611
state,7,2,74.2,25.8,0.9731934561729431
state,7,3,74.2,25.8,0.9998480604887009
state,7,4,73.0,27.0,0.9102078557014466
state,7,5,72.6,27.4,0.9161466081142425
state,7,6,74.4,25.6,0.9898737725019455
state,7,7,72.8,27.2,0.9660388915538788
state,7,8,73.6,26.4,0.984265151143074
state,7,9,73.6,26.4,0.9728572360277176
state,7,10,73.2,26.8,0.9822902793884277
state,7,11,72.0,28.0,0.8832324452400208
state,8,0,72.2,27.8,0.9057853254079818
state,8,1,72.6,27.4,0.9717609133720398
state,8,2,72.4,27.6,0.9109801820516586
state,8,3,71.4,28.6,0.8669733058214187
state,8,4,74.0,26.0,0.9647989109754562
state,8,5,74.0,26.0,1.0143757984638213
state,8,6,74.2,25.8,0.9607182730436326
state,8,7,73.4,26.6,0.9976377745866776
state,8,8,73.2,26.8,0.9508862999677659
state,8,9,72.4,27.6,0.9261232467889786
state,8,10,74.4,25.6,1.0493774880170823
state,8,11,73.2,26.8,0.8898023872375488
state,9,0,73.6,26.4,0.9815177960395813
state,9,1,73.6,26.4,1.0094340294599533
state,9,2,73.2,26.8,0.9993255743980408
state,9,3,72.4,27.6,0.9396124721765519
state,9,4,73.4,26.6,0.9836916553974152
state,9,5,73.4,26.6,0.9523909953832627
state,9,6,73.4,26.6,1.02364459502697
state,9,7,73.4,26.6,0.9779521961212159
state,9,8,73.2,26.8,0.9543554508686065
state,9,9,74.0,26.0,0.9588153778314591
state,9,10,73.8,26.2,1.0368534843921662
state,9,11,73.2,26.8,0.9176383239030838
state,10,0,73.0,27.0,0.8940571031570435
state,10,1,71.8,28.2,0.9145798575878143
state,10,2,72.8,27.2,0.944845911026001
state,10,3,72.0,28.0,0.9041621981859207
state,10,4,74.2,25.8,0.9821627821922302
state,10,5,73.0,27.0,0.920480823636055
state,10,6,74.4,25.6,0.9735485244989395
state,10,7,72.6,27.4,0.9260663248300552
state,10,8,73.0,27.0,0.9297794351577758
state,10,9,72.2,27.8,0.9126111875772476
state,10,10,73.0,27.0,0.9633989003896714
state,10,11,72.6,27.4,0.9178137630224228
state,11,0,73.0,27.0,0.9344129164218903
state,11,1,72.6,27.4,0.9551738600730896
state,11,2,73.0,27.0,0.931142575263977
state,11,3,72.8,27.2,0.9420580285787582
state,11,4,72.6,27.4,0.9528799207210541
state,11,5,72.6,27.4,0.9355979924201965
state,11,6,73.4,26.6,0.953648006439209
state,11,7,73.2,26.8,0.9343531775474548
state,11,8,73.2,26.8,0.9464958056211471
state,11,9,73.2,26.8,0.9509146912097931
state,11,10,72.8,27.2,0.9434551881551743
state,11,11,73.4,26.6,0.9419774191379547
describe,0,0,73.2,26.8,0.9970704420804978
describe,0,1,72.8,27.2,0.9208878687620163
describe,0,2,73.8,26.2,0.9955470939874649
describe,0,3,73.4,26.6,0.9833018559217453
describe,0,4,72.2,27.8,0.9480658544301986
describe,0,5,73.8,26.2,0.9599782354831695
describe,0,6,73.8,26.2,0.9600770270824432
describe,0,7,73.8,26.2,0.9666587188243866
describe,0,8,73.6,26.4,0.9448227421045303
describe,0,9,73.6,26.4,1.04535085606575
describe,0,10,72.6,27.4,0.9510246051549911
describe,0,11,72.4,27.6,0.9381426006555558
describe,1,0,73.8,26.2,1.013185037255287
describe,1,1,73.2,26.8,0.9744734658002854
describe,1,2,73.0,27.0,0.9620820380449295
describe,1,3,73.4,26.6,0.9598763213157654
describe,1,4,74.6,25.4,1.002166143298149
describe,1,5,73.2,26.8,0.9648485387563706
describe,1,6,73.2,26.8,0.9722544020414352
describe,1,7,72.4,27.6,0.9006458923816681
describe,1,8,73.4,26.6,0.9708609886169434
describe,1,9,73.4,26.6,0.9752174673080445
describe,1,10,73.6,26.4,0.9772397302389145
describe,1,11,72.6,27.4,0.919396639585495
describe,2,0,73.8,26.2,0.9562011096477508
describe,2,1,74.4,25.6,0.9969969716072082
describe,2,2,73.2,26.8,0.9380821964740753
describe,2,3,73.2,26.8,0.9772418782711029
describe,2,4,72.8,27.2,0.9169766476154327
describe,2,5,72.4,27.6,0.9144470440149307
describe,2,6,73.2,26.8,0.9775399450063705
describe,2,7,71.6,28.4,0.8684693621397018
describe,2,8,72.2,27.8,0.9197647219896317
describe,2,9,74.0,26.0,1.017372069478035
describe,2,10,73.2,26.8,0.9527800161838531
describe,2,11,71.6,28.4,0.8799251973628998
describe,3,0,73.0,27.0,0.9466800947189331
describe,3,1,73.6,26.4,0.9831773285865784
describe,3,2,73.4,26.6,0.9248270423412323
describe,3,3,72.6,27.4,0.9828262324333191
describe,3,4,73.4,26.6,0.9695044831037521
describe,3,5,73.0,27.0,0.9913428084850311
describe,3,6,72.8,27.2,0.9337707082033158
describe,3,7,73.2,26.8,0.9385737570524215
describe,3,8,72.4,27.6,0.9254717870950698
describe,3,9,73.8,26.2,0.9900729435682297
describe,3,10,73.2,26.8,0.9841112192869187
describe,3,11,72.0,28.0,0.8623332040309906
describe,4,0,71.0,29.0,0.8042420992851257
describe,4,1,71.4,28.6,0.8759279423952102
describe,4,2,73.2,26.8,0.9286487114429474
describe,4,3,71.6,28.4,0.9144375448226929
describe,4,4,72.6,27.4,0.9139112728834152
describe,4,5,73.4,26.6,0.9802063113451004
describe,4,6,74.2,25.8,1.0334742596149444
describe,4,7,73.6,26.4,0.9297266401052475
describe,4,8,73.2,26.8,0.9600889892578125
describe,4,9,71.2,28.8,0.8533216012716294
describe,4,10,73.6,26.4,1.0038712924718858
describe,4,11,73.2,26.8,0.9549714382886887
describe,5,0,72.8,27.2,0.9115565792322159
describe,5,1,74.0,26.0,0.9987643443346024
describe,5,2,73.6,26.4,0.9575034942626953
describe,5,3,73.0,27.0,0.9206942938566208
describe,5,4,73.6,26.4,0.9817618033885955
describe,5,5,72.4,27.6,0.8963002951145173
describe,5,6,73.0,27.0,0.9650094854831696
describe,5,7,73.4,26.6,0.9556397225856781
describe,5,8,74.8,25.2,1.015839997291565
describe,5,9,72.8,27.2,0.9513685122728348
describe,5,10,74.4,25.6,1.0270296429395676
describe,5,11,72.0,28.0,0.8853617539405823
describe,6,0,73.4,26.6,0.9584077680110932
describe,6,1,74.6,25.4,1.0203614313602447
describe,6,2,74.0,26.0,1.0113629071712493
describe,6,3,71.8,28.2,0.8875663582086563
describe,6,4,72.0,28.0,0.8983674037456513
describe,6,5,73.2,26.8,0.909563512802124
describe,6,6,73.8,26.2,0.9909581818580627
describe,6,7,73.6,26.4,0.9623251544237137
describe,6,8,74.0,26.0,1.0231444432735444
describe,6,9,74.0,26.0,0.9500266321897507
describe,6,10,72.2,27.8,0.8882057985067368
describe,6,11,73.8,26.2,0.9584818172454834
describe,7,0,73.6,26.4,0.9793147779703141
describe,7,1,73.4,26.6,0.9376690911054611
describe,7,2,74.2,25.8,0.9731934561729431
describe,7,3,74.2,25.8,0.9998480604887009
describe,7,4,73.0,27.0,0.9102078557014466
describe,7,5,72.6,27.4,0.9161466081142425
describe,7,6,74.4,25.6,0.9898737725019455
describe,7,7,72.8,27.2,0.9660388915538788
describe,7,8,73.6,26.4,0.984265151143074
describe,7,9,73.6,26.4,0.9728572360277176
describe,7,10,73.2,26.8,0.9822902793884277
describe,7,11,72.0,28.0,0.8832324452400208
describe,8,0,72.2,27.8,0.9057853254079818
describe,8,1,72.6,27.4,0.9717609133720398
describe,8,2,72.4,27.6,0.9109801820516586
describe,8,3,71.4,28.6,0.8669733058214187
describe,8,4,74.0,26.0,0.9647989109754562
describe,8,5,74.0,26.0,1.0143757984638213
describe,8,6,74.2,25.8,0.9607182730436326
describe,8,7,73.4,26.6,0.9976377745866776
describe,8,8,73.2,26.8,0.9508862999677659
describe,8,9,72.4,27.6,0.9261232467889786
describe,8,10,74.4,25.6,1.0493774880170823
describe,8,11,73.2,26.8,0.8898023872375488
describe,9,0,73.6,26.4,0.9815177960395813
describe,9,1,73.6,26.4,1.0094340294599533
describe,9,2,73.2,26.8,0.9993255743980408
describe,9,3,72.4,27.6,0.9396124721765519
describe,9,4,73.4,26.6,0.9836916553974152
describe,9,5,73.4,26.6,0.9523909953832627
describe,9,6,73.4,26.6,1.02364459502697
describe,9,7,73.4,26.6,0.9779521961212159
describe,9,8,73.2,26.8,0.9543554508686065
describe,9,9,74.0,26.0,0.9588153778314591
describe,9,10,73.8,26.2,1.0368534843921662
describe,9,11,73.2,26.8,0.9176383239030838
describe,10,0,73.0,27.0,0.8940571031570435
describe,10,1,71.8,28.2,0.9145798575878143
describe,10,2,72.8,27.2,0.944845911026001
describe,10,3,72.0,28.0,0.9041621981859207
describe,10,4,74.2,25.8,0.9821627821922302
describe,10,5,73.0,27.0,0.920480823636055
describe,10,6,74.4,25.6,0.9735485244989395
describe,10,7,72.6,27.4,0.9260663248300552
describe,10,8,73.0,27.0,0.9297794351577758
describe,10,9,72.2,27.8,0.9126111875772476
describe,10,10,73.0,27.0,0.9633989003896714
describe,10,11,72.6,27.4,0.9178137630224228
describe,11,0,73.0,27.0,0.9344129164218903
describe,11,1,72.6,27.4,0.9551738600730896
describe,11,2,73.0,27.0,0.931142575263977
describe,11,3,72.8,27.2,0.9420580285787582
describe,11,4,72.6,27.4,0.9528799207210541
describe,11,5,72.6,27.4,0.9355979924201965
describe,11,6,73.4,26.6,0.953648006439209
describe,11,7,73.2,26.8,0.9343531775474548
describe,11,8,73.2,26.8,0.9464958056211471
describe,11,9,73.2,26.8,0.9509146912097931
describe,11,10,72.8,27.2,0.9434551881551743
describe,11,11,73.4,26.6,0.9419774191379547
