premise,layer,head,factual%,cf%,delta
suppose,1,9,98.4,1.6,5.042423449039459
suppose,1,10,98.4,1.6,5.037117837429046
suppose,1,11,98.4,1.6,5.008166436314583
suppose,2,0,98.2,1.8,4.939240006089211
suppose,2,1,98.4,1.6,4.994964081406593
suppose,2,2,98.4,1.6,5.029244989871978
suppose,2,3,98.4,1.6,4.956587885737419
suppose,2,4,98.4,1.6,4.981390109419823
suppose,2,5,98.4,1.6,5.006126286029816
suppose,2,6,98.2,1.8,4.988416162967682
suppose,2,7,98.4,1.6,4.940784147620201
suppose,2,8,98.4,1.6,4.986370529890061
suppose,2,9,98.4,1.6,5.01216010594368
suppose,2,10,98.4,1.6,4.9933632296323776
suppose,2,11,98.4,1.6,5.011491091251373
suppose,3,0,98.4,1.6,4.9614755163192745
suppose,3,1,98.4,1.6,4.951610219597817
suppose,3,2,98.4,1.6,4.9634307688474655
suppose,3,3,98.4,1.6,4.958937458276749
suppose,3,4,98.4,1.6,4.977499573588371
suppose,3,5,98.4,1.6,5.054157974720002
suppose,3,6,98.4,1.6,5.045402130961418
suppose,3,7,98.4,1.6,4.95042386341095
suppose,3,8,98.4,1.6,4.956666337609291
suppose,3,9,98.2,1.8,5.0412678014039995
suppose,3,10,98.4,1.6,4.987818338751793
suppose,3,11,98.4,1.6,5.015825216293335
suppose,4,0,98.4,1.6,4.97291260445118
suppose,4,1,98.4,1.6,4.983156444311142
suppose,4,2,98.4,1.6,4.965202020168304
suppose,4,3,98.4,1.6,4.9720769515037535
suppose,4,4,98.4,1.6,4.987885176181793
suppose,4,5,98.2,1.8,4.982005370378494
suppose,4,6,98.4,1.6,5.014613300442695
suppose,4,7,98.4,1.6,4.97388998401165
suppose,4,8,98.4,1.6,4.954110617756844
suppose,4,9,98.4,1.6,4.987603928804398
suppose,4,10,98.4,1.6,5.0289537056684495
suppose,4,11,98.4,1.6,5.038285103440285
suppose,5,0,98.4,1.6,4.977157334089279
suppose,5,1,98.4,1.6,4.990710795640945
suppose,5,2,98.4,1.6,4.948102739691734
suppose,5,3,98.4,1.6,4.949313238501548
suppose,5,4,98.4,1.6,5.016255235910416
suppose,5,5,98.6,1.4,4.939350535869599
suppose,5,6,98.4,1.6,4.99449453663826
suppose,5,7,98.4,1.6,4.983680983781815
suppose,5,8,98.4,1.6,4.9585238032341
suppose,5,9,98.4,1.6,4.973550694823265
suppose,5,10,98.4,1.6,4.99317349088192
suppose,5,11,98.4,1.6,4.968747960090637
suppose,6,0,98.4,1.6,4.981949986577034
suppose,6,1,98.4,1.6,4.991151591658592
suppose,6,2,98.4,1.6,4.934396231532097
suppose,6,3,98.4,1.6,5.025853111028671
suppose,6,4,98.4,1.6,4.977504273533821
suppose,6,5,98.4,1.6,4.925780874252319
suppose,6,6,98.4,1.6,4.982572971105576
suppose,6,7,98.4,1.6,4.990275890231133
suppose,6,8,98.4,1.6,5.020622737526893
suppose,6,9,98.4,1.6,4.973202534794807
suppose,6,10,98.4,1.6,4.971426274418831
suppose,6,11,98.2,1.8,4.910509896397591
suppose,7,0,98.4,1.6,5.001391082406044
suppose,7,1,98.4,1.6,5.020922129392624
suppose,7,2,98.4,1.6,4.976195432186127
suppose,7,3,98.4,1.6,5.008524176359177
suppose,7,4,98.4,1.6,5.019789080023766
suppose,7,5,98.4,1.6,4.947417003273964
suppose,7,6,98.6,1.4,5.044617615103721
suppose,7,7,98.2,1.8,5.014022411227226
suppose,7,8,98.4,1.6,5.027821830511093
suppose,7,9,98.2,1.8,5.004926015496254
suppose,7,10,98.4,1.6,5.0357587751150135
suppose,7,11,98.4,1.6,4.932967842817306
suppose,8,0,98.4,1.6,4.984136666536331
suppose,8,1,98.4,1.6,5.011034107327461
suppose,8,2,98.4,1.6,4.999209435820579
suppose,8,3,98.4,1.6,4.973615781664848
suppose,8,4,98.4,1.6,4.952476651787758
suppose,8,5,98.4,1.6,4.977839046359062
suppose,8,6,98.4,1.6,4.965192012310028
suppose,8,7,98.4,1.6,5.005182207822799
suppose,8,8,98.4,1.6,4.970795253276825
suppose,8,9,98.4,1.6,5.001605142116547
suppose,8,10,98.4,1.6,4.94520208132267
suppose,8,11,98.4,1.6,4.997178183674812
suppose,9,0,98.4,1.6,4.985077836155892
suppose,9,1,98.2,1.8,4.9821273242235184
suppose,9,2,98.4,1.6,4.995052693009376
suppose,9,3,98.4,1.6,4.98288965022564
suppose,9,4,98.4,1.6,4.983140649437904
suppose,9,5,98.4,1.6,4.932255458593368
suppose,9,6,98.4,1.6,4.942680016994476
suppose,9,7,98.4,1.6,4.97968022441864
suppose,9,8,98.2,1.8,5.0095095132589345
suppose,9,9,98.4,1.6,4.980988606214523
suppose,9,10,98.4,1.6,5.038391678094864
suppose,9,11,98.2,1.8,4.973674887299538
suppose,10,0,98.4,1.6,4.937019484162331
suppose,10,1,98.4,1.6,4.945942973017693
suppose,10,2,98.4,1.6,4.959884287357331
suppose,10,3,98.4,1.6,4.951295916199684
suppose,10,4,98.4,1.6,4.927539374709129
suppose,10,5,98.4,1.6,4.916273930907249
suppose,10,6,98.4,1.6,4.941214700222015
suppose,10,7,98.4,1.6,4.929170856714249
suppose,10,8,98.2,1.8,4.9365234618186955
suppose,10,9,98.4,1.6,4.945914865851402
suppose,10,10,98.4,1.6,4.988471809267998
suppose,10,11,98.4,1.6,4.9417705610990525
suppose,11,0,98.4,1.6,4.964605887532234
suppose,11,1,98.4,1.6,4.97343901693821
suppose,11,2,98.4,1.6,4.942911089301109
suppose,11,3,98.4,1.6,4.970366341590881
suppose,11,4,98.4,1.6,4.956449936151505
suppose,11,5,98.4,1.6,4.963473070383072
suppose,11,6,98.4,1.6,4.984513254642486
suppose,11,7,98.4,1.6,4.867778002381325
suppose,11,8,98.2,1.8,4.970149209141732
suppose,11,9,98.4,1.6,4.947084018826485
suppose,11,10,98.4,1.6,4.96533239209652
suppose,11,11,98.4,1.6,4.950861880064011
imagine,0,0,98.2,1.8,5.0622164258956905
imagine,0,1,98.4,1.6,4.97101350903511
imagine,0,2,98.2,1.8,5.00817806494236
imagine,0,3,98.4,1.6,5.011402776360511
imagine,0,4,98.2,1.8,5.033704963684082
imagine,0,5,98.2,1.8,4.948474267363548
imagine,0,6,98.4,1.6,4.950060984373093
imagine,0,7,98.4,1.6,5.0086435185670855
imagine,0,8,98.4,1.6,5.042917061567307
imagine,0,9,98.4,1.6,5.0269904128313065
imagine,0,10,98.4,1.6,5.057175881981849
imagine,0,11,98.4,1.6,4.986943564414978
imagine,1,0,98.4,1.6,4.9656146388053894
imagine,1,1,98.4,1.6,4.973117180943489
imagine,1,2,98.4,1.6,5.043854254245758
imagine,1,3,98.4,1.6,5.00454497718811
imagine,1,4,98.4,1.6,4.973290573596954
imagine,1,5,98.4,1.6,5.04487996339798
imagine,1,6,98.4,1.6,5.024625803470611
imagine,1,7,98.4,1.6,4.977303264260292
imagine,1,8,98.4,1.6,4.993929926872253
imagine,1,9,98.4,1.6,5.042423449039459
imagine,1,10,98.4,1.6,5.037117837429046
imagine,1,11,98.4,1.6,5.008166436314583
imagine,2,0,98.2,1.8,4.939240006089211
imagine,2,1,98.4,1.6,4.994964081406593
imagine,2,2,98.4,1.6,5.029244989871978
imagine,2,3,98.4,1.6,4.956587885737419
imagine,2,4,98.4,1.6,4.981390109419823
imagine,2,5,98.4,1.6,5.006126286029816
imagine,2,6,98.2,1.8,4.988416162967682
imagine,2,7,98.4,1.6,4.940784147620201
imagine,2,8,98.4,1.6,4.986370529890061
imagine,2,9,98.4,1.6,5.01216010594368
imagine,2,10,98.4,1.6,4.9933632296323776
imagine,2,11,98.4,1.6,5.011491091251373
imagine,3,0,98.4,1.6,4.9614755163192745
imagine,3,1,98.4,1.6,4.951610219597817
imagine,3,2,98.4,1.6,4.9634307688474655
imagine,3,3,98.4,1.6,4.958937458276749
imagine,3,4,98.4,1.6,4.977499573588371
imagine,3,5,98.4,1.6,5.054157974720002
imagine,3,6,98.4,1.6,5.045402130961418
imagine,3,7,98.4,1.6,4.95042386341095
imagine,3,8,98.4,1.6,4.956666337609291
imagine,3,9,98.2,1.8,5.0412678014039995
imagine,3,10,98.4,1.6,4.987818338751793
imagine,3,11,98.4,1.6,5.015825216293335
imagine,4,0,98.4,1.6,4.97291260445118
imagine,4,1,98.4,1.6,4.983156444311142
imagine,4,2,98.4,1.6,4.965202020168304
imagine,4,3,98.4,1.6,4.9720769515037535
imagine,4,4,98.4,1.6,4.987885176181793
imagine,4,5,98.2,1.8,4.982005370378494
imagine,4,6,98.4,1.6,5.014613300442695
imagine,4,7,98.4,1.6,4.97388998401165
imagine,4,8,98.4,1.6,4.954110617756844
imagine,4,9,98.4,1.6,4.987603928804398
imagine,4,10,98.4,1.6,5.0289537056684495
imagine,4,11,98.4,1.6,5.038285103440285
imagine,5,0,98.4,1.6,4.977157334089279
imagine,5,1,98.4,1.6,4.990710795640945
imagine,5,2,98.4,1.6,4.948102739691734
imagine,5,3,98.4,1.6,4.949313238501548
imagine,5,4,98.4,1.6,5.016255235910416
imagine,5,5,98.6,1.4,4.939350535869599
imagine,5,6,98.4,1.6,4.99449453663826
imagine,5,7,98.4,1.6,4.983680983781815
imagine,5,8,98.4,1.6,4.9585238032341
imagine,5,9,98.4,1.6,4.973550694823265
imagine,5,10,98.4,1.6,4.99317349088192
imagine,5,11,98.4,1.6,4.968747960090637
imagine,6,0,98.4,1.6,4.981949986577034
imagine,6,1,98.4,1.6,4.991151591658592
imagine,6,2,98.4,1.6,4.934396231532097
imagine,6,3,98.4,1.6,5.025853111028671
imagine,6,4,98.4,1.6,4.977504273533821
imagine,6,5,98.4,1.6,4.925780874252319
imagine,6,6,98.4,1.6,4.982572971105576
imagine,6,7,98.4,1.6,4.990275890231133
imagine,6,8,98.4,1.6,5.020622737526893
imagine,6,9,98.4,1.6,4.973202534794807
imagine,6,10,98.4,1.6,4.971426274418831
imagine,6,11,98.2,1.8,4.910509896397591
imagine,7,0,98.4,1.6,5.001391082406044
imagine,7,1,98.4,1.6,5.020922129392624
imagine,7,2,98.4,1.6,4.976195432186127
imagine,7,3,98.4,1.6,5.008524176359177
imagine,7,4,98.4,1.6,5.019789080023766
imagine,7,5,98.4,1.6,4.947417003273964
imagine,7,6,98.6,1.4,5.044617615103721
imagine,7,7,98.2,1.8,5.014022411227226
imagine,7,8,98.4,1.6,5.027821830511093
imagine,7,9,98.2,1.8,5.004926015496254
imagine,7,10,98.4,1.6,5.0357587751150135
imagine,7,11,98.4,1.6,4.932967842817306
imagine,8,0,98.4,1.6,4.984136666536331
imagine,8,1,98.4,1.6,5.011034107327461
imagine,8,2,98.4,1.6,4.999209435820579
imagine,8,3,98.4,1.6,4.973615781664848
imagine,8,4,98.4,1.6,4.952476651787758
imagine,8,5,98.4,1.6,4.977839046359062
imagine,8,6,98.4,1.6,4.965192012310028
imagine,8,7,98.4,1.6,5.005182207822799
imagine,8,8,98.4,1.6,4.970795253276825
imagine,8,9,98.4,1.6,5.001605142116547
imagine,8,10,98.4,1.6,4.94520208132267
imagine,8,11,98.4,1.6,4.997178183674812
imagine,9,0,98.4,1.6,4.985077836155892
imagine,9,1,98.2,1.8,4.9821273242235184
imagine,9,2,98.4,1.6,4.995052693009376
imagine,9,3,98.4,1.6,4.98288965022564
imagine,9,4,98.4,1.6,4.983140649437904
imagine,9,5,98.4,1.6,4.932255458593368
imagine,9,6,98.4,1.6,4.942680016994476
imagine,9,7,98.4,1.6,4.97968022441864
imagine,9,8,98.2,1.8,5.0095095132589345
imagine,9,9,98.4,1.6,4.980988606214523
imagine,9,10,98.4,1.6,5.038391678094864
imagine,9,11,98.2,1.8,4.973674887299538
imagine,10,0,98.4,1.6,4.937019484162331
imagine,10,1,98.4,1.6,4.945942973017693
imagine,10,2,98.4,1.6,4.959884287357331
imagine,10,3,98.4,1.6,4.951295916199684
imagine,10,4,98.4,1.6,4.927539374709129
imagine,10,5,98.4,1.6,4.916273930907249
imagine,10,6,98.4,1.6,4.941214700222015
imagine,10,7,98.4,1.6,4.929170856714249
imagine,10,8,98.2,1.8,4.9365234618186955
imagine,10,9,98.4,1.6,4.945914865851402
imagine,10,10,98.4,1.6,4.988471809267998
imagine,10,11,98.4,1.6,4.9417705610990525
imagine,11,0,98.4,1.6,4.964605887532234
imagine,11,1,98.4,1.6,4.97343901693821
imagine,11,2,98.4,1.6,4.942911089301109
imagine,11,3,98.4,1.6,4.970366341590881
imagine,11,4,98.4,1.6,4.956449936151505
imagine,11,5,98.4,1.6,4.963473070383072
imagine,11,6,98.4,1.6,4.984513254642486
imagine,11,7,98.4,1.6,4.867778002381325
imagine,11,8,98.2,1.8,4.970149209141732
imagine,11,9,98.4,1.6,4.947084018826485
imagine,11,10,98.4,1.6,4.96533239209652
imagine,11,11,98.4,1.6,4.950861880064011
state,0,0,98.2,1.8,5.0622164258956905
state,0,1,98.4,1.6,4.97101350903511
state,0,2,98.2,1.8,5.00817806494236
state,0,3,98.4,1.6,5.011402776360511
state,0,4,98.2,1.8,5.033704963684082
state,0,5,98.2,1.8,4.948474267363548
state,0,6,98.4,1.6,4.950060984373093
state,0,7,98.4,1.6,5.0086435185670855
state,0,8,98.4,1.6,5.042917061567307
state,0,9,98.4,1.6,5.0269904128313065
state,0,10,98.4,1.6,5.057175881981849
state,0,11,98.4,1.6,4.986943564414978
state,1,0,98.4,1.6,4.9656146388053894
state,1,1,98.4,1.6,4.973117180943489
state,1,2,98.4,1.6,5.043854254245758
state,1,3,98.4,1.6,5.00454497718811
state,1,4,98.4,1.6,4.973290573596954
state,1,5,98.4,1.6,5.04487996339798
state,1,6,98.4,1.6,5.024625803470611
state,1,7,98.4,1.6,4.977303264260292
state,1,8,98.4,1.6,4.993929926872253
state,1,9,98.4,1.6,5.042423449039459
state,1,10,98.4,1.6,5.037117837429046
state,1,11,98.4,1.6,5.008166436314583
state,2,0,98.2,1.8,4.939240006089211
state,2,1,98.4,1.6,4.994964081406593
state,2,2,98.4,1.6,5.029244989871978
state,2,3,98.4,1.6,4.956587885737419
state,2,4,98.4,1.6,4.981390109419823
state,2,5,98.4,1.6,5.006126286029816
state,2,6,98.2,1.8,4.988416162967682
state,2,7,98.4,1.6,4.940784147620201
state,2,8,98.4,1.6,4.986370529890061
state,2,9,98.4,1.6,5.01216010594368
state,2,10,98.4,1.6,4.9933632296323776
state,2,11,98.4,1.6,5.011491091251373
state,3,0,98.4,1.6,4.9614755163192745
state,3,1,98.4,1.6,4.951610219597817
state,3,2,98.4,1.6,4.9634307688474655
state,3,3,98.4,1.6,4.958937458276749
state,3,4,98.4,1.6,4.977499573588371
state,3,5,98.4,1.6,5.054157974720002
state,3,6,98.4,1.6,5.045402130961418
state,3,7,98.4,1.6,4.95042386341095
state,3,8,98.4,1.6,4.956666337609291
state,3,9,98.2,1.8,5.0412678014039995
state,3,10,98.4,1.6,4.987818338751793
state,3,11,98.4,1.6,5.015825216293335
state,4,0,98.4,1.6,4.97291260445118
state,4,1,98.4,1.6,4.983156444311142
state,4,2,98.4,1.6,4.965202020168304
state,4,3,98.4,1.6,4.9720769515037535
state,4,4,98.4,1.6,4.987885176181793
state,4,5,98.2,1.8,4.982005370378494
state,4,6,98.4,1.6,5.014613300442695
state,4,7,98.4,1.6,4.97388998401165
state,4,8,98.4,1.6,4.954110617756844
state,4,9,98.4,1.6,4.987603928804398
state,4,10,98.4,1.6,5.0289537056684495
state,4,11,98.4,1.6,5.038285103440285
state,5,0,98.4,1.6,4.977157334089279
state,5,1,98.4,1.6,4.990710795640945
state,5,2,98.4,1.6,4.948102739691734
state,5,3,98.4,1.6,4.949313238501548
state,5,4,98.4,1.6,5.016255235910416
state,5,5,98.6,1.4,4.939350535869599
state,5,6,98.4,1.6,4.99449453663826
state,5,7,98.4,1.6,4.983680983781815
state,5,8,98.4,1.6,4.9585238032341
state,5,9,98.4,1.6,4.973550694823265
state,5,10,98.4,1.6,4.99317349088192
state,5,11,98.4,1.6,4.968747960090637
state,6,0,98.4,1.6,4.981949986577034
state,6,1,98.4,1.6,4.991151591658592
state,6,2,98.4,1.6,4.934396231532097
state,6,3,98.4,1.6,5.025853111028671
state,6,4,98.4,1.6,4.977504273533821
state,6,5,98.4,1.6,4.925780874252319
state,6,6,98.4,1.6,4.982572971105576
state,6,7,98.4,1.6,4.990275890231133
state,6,8,98.4,1.6,5.020622737526893
state,6,9,98.4,1.6,4.973202534794807
state,6,10,98.4,1.6,4.971426274418831
state,6,11,98.2,1.8,4.910509896397591
state,7,0,98.4,1.6,5.001391082406044
state,7,1,98.4,1.6,5.020922129392624
state,7,2,98.4,1.6,4.976195432186127
state,7,3,98.4,1.6,5.008524176359177
state,7,4,98.4,1.6,5.019789080023766
state,7,5,98.4,1.6,4.947417003273964
state,7,6,98.6,1.4,5.044617615103721
state,7,7,98.2,1.8,5.014022411227226
state,7,8,98.4,1.6,5.027821830511093
state,7,9,98.2,1.8,5.004926015496254
state,7,10,98.4,1.6,5.0357587751150135
state,7,11,98.4,1.6,4.932967842817306
state,8,0,98.4,1.6,4.984136666536331
state,8,1,98.4,1.6,5.011034107327461
state,8,2,98.4,1.6,4.999209435820579
state,8,3,98.4,1.6,4.973615781664848
state,8,4,98.4,1.6,4.952476651787758
state,8,5,98.4,1.6,4.977839046359062
state,8,6,98.4,1.6,4.965192012310028
state,8,7,98.4,1.6,5.005182207822799
state,8,8,98.4,1.6,4.970795253276825
state,8,9,98.4,1.6,5.001605142116547
state,8,10,98.4,1.6,4.94520208132267
state,8,11,98.4,1.6,4.997178183674812
state,9,0,98.4,1.6,4.985077836155892
state,9,1,98.2,1.8,4.9821273242235184
state,9,2,98.4,1.6,4.995052693009376
state,9,3,98.4,1.6,4.98288965022564
state,9,4,98.4,1.6,4.983140649437904
state,9,5,98.4,1.6,4.932255458593368
state,9,6,98.4,1.6,4.942680016994476
state,9,7,98.4,1.6,4.97968022441864
state,9,8,98.2,1.8,5.0095095132589345
state,9,9,98.4,1.6,4.980988606214523
state,9,10,98.4,1.6,5.038391678094864
state,9,11,98.2,1.8,4.973674887299538
state,10,0,98.4,1.6,4.937019484162331
state,10,1,98.4,1.6,4.945942973017693
state,10,2,98.4,1.6,4.959884287357331
state,10,3,98.4,1.6,4.951295916199684
state,10,4,98.4,1.6,4.927539374709129
state,10,5,98.4,1.6,4.916273930907249
state,10,6,98.4,1.6,4.941214700222015
state,10,7,98.4,1.6,4.929170856714249
state,10,8,98.2,1.8,4.9365234618186955
state,10,9,98.4,1.6,4.945914865851402
state,10,10,98.4,1.6,4.988471809267998
state,10,11,98.4,1.6,4.9417705610990525
state,11,0,98.4,1.6,4.964605887532234
state,11,1,98.4,1.6,4.97343901693821
state,11,2,98.4,1.6,4.942911089301109
state,11,3,98.4,1.6,4.970366341590881
state,11,4,98.4,1.6,4.956449936151505
state,11,5,98.4,1.6,4.963473070383072
state,11,6,98.4,1.6,4.984513254642486
state,11,7,98.4,1.6,4.867778002381325
state,11,8,98.2,1.8,4.970149209141732
state,11,9,98.4,1.6,4.947084018826485
state,11,10,98.4,1.6,4.96533239209652
state,11,11,98.4,1.6,4.950861880064011
describe,0,0,98.2,1.8,5.0622164258956905
describe,0,1,98.4,1.6,4.97101350903511
describe,0,2,98.2,1.8,5.00817806494236
describe,0,3,98.4,1.6,5.011402776360511
describe,0,4,98.2,1.8,5.033704963684082
describe,0,5,98.2,1.8,4.948474267363548
describe,0,6,98.4,1.6,4.950060984373093
describe,0,7,98.4,1.6,5.0086435185670855
describe,0,8,98.4,1.6,5.042917061567307
describe,0,9,98.4,1.6,5.0269904128313065
describe,0,10,98.4,1.6,5.057175881981849
describe,0,11,98.4,1.6,4.986943564414978
describe,1,0,98.4,1.6,4.9656146388053894
describe,1,1,98.4,1.6,4.973117180943489
describe,1,2,98.4,1.6,5.043854254245758
describe,1,3,98.4,1.6,5.00454497718811
describe,1,4,98.4,1.6,4.973290573596954
describe,1,5,98.4,1.6,5.04487996339798
describe,1,6,98.4,1.6,5.024625803470611
describe,1,7,98.4,1.6,4.977303264260292
describe,1,8,98.4,1.6,4.993929926872253
describe,1,9,98.4,1.6,5.042423449039459
describe,1,10,98.4,1.6,5.037117837429046
describe,1,11,98.4,1.6,5.008166436314583
describe,2,0,98.2,1.8,4.939240006089211
describe,2,1,98.4,1.6,4.994964081406593
describe,2,2,98.4,1.6,5.029244989871978
describe,2,3,98.4,1.6,4.956587885737419
describe,2,4,98.4,1.6,4.981390109419823
describe,2,5,98.4,1.6,5.006126286029816
describe,2,6,98.2,1.8,4.988416162967682
describe,2,7,98.4,1.6,4.940784147620201
describe,2,8,98.4,1.6,4.986370529890061
describe,2,9,98.4,1.6,5.01216010594368
describe,2,10,98.4,1.6,4.9933632296323776
describe,2,11,98.4,1.6,5.011491091251373
describe,3,0,98.4,1.6,4.9614755163192745
describe,3,1,98.4,1.6,4.951610219597817
describe,3,2,98.4,1.6,4.9634307688474655
describe,3,3,98.4,1.6,4.958937458276749
describe,3,4,98.4,1.6,4.977499573588371
describe,3,5,98.4,1.6,5.054157974720002
describe,3,6,98.4,1.6,5.045402130961418
describe,3,7,98.4,1.6,4.95042386341095
describe,3,8,98.4,1.6,4.956666337609291
describe,3,9,98.2,1.8,5.0412678014039995
describe,3,10,98.4,1.6,4.987818338751793
describe,3,11,98.4,1.6,5.015825216293335
describe,4,0,98.4,1.6,4.97291260445118
describe,4,1,98.4,1.6,4.983156444311142
describe,4,2,98.4,1.6,4.965202020168304
describe,4,3,98.4,1.6,4.9720769515037535
describe,4,4,98.4,1.6,4.987885176181793
describe,4,5,98.2,1.8,4.982005370378494
describe,4,6,98.4,1.6,5.014613300442695
describe,4,7,98.4,1.6,4.97388998401165
describe,4,8,98.4,1.6,4.954110617756844
describe,4,9,98.4,1.6,4.987603928804398
describe,4,10,98.4,1.6,5.0289537056684495
describe,4,11,98.4,1.6,5.038285103440285
describe,5,0,98.4,1.6,4.977157334089279
describe,5,1,98.4,1.6,4.990710795640945
describe,5,2,98.4,1.6,4.948102739691734
describe,5,3,98.4,1.6,4.949313238501548
describe,5,4,98.4,1.6,5.016255235910416
describe,5,5,98.6,1.4,4.939350535869599
describe,5,6,98.4,1.6,4.99449453663826
describe,5,7,98.4,1.6,4.983680983781815
describe,5,8,98.4,1.6,4.9585238032341
describe,5,9,98.4,1.6,4.973550694823265
describe,5,10,98.4,1.6,4.99317349088192
describe,5,11,98.4,1.6,4.968747960090637
describe,6,0,98.4,1.6,4.981949986577034
describe,6,1,98.4,1.6,4.991151591658592
describe,6,2,98.4,1.6,4.934396231532097
describe,6,3,98.4,1.6,5.025853111028671
describe,6,4,98.4,1.6,4.977504273533821
describe,6,5,98.4,1.6,4.925780874252319
describe,6,6,98.4,1.6,4.982572971105576
describe,6,7,98.4,1.6,4.990275890231133
describe,6,8,98.4,1.6,5.020622737526893
describe,6,9,98.4,1.6,4.973202534794807
describe,6,10,98.4,1.6,4.971426274418831
describe,6,11,98.2,1.8,4.910509896397591
describe,7,0,98.4,1.6,5.001391082406044
describe,7,1,98.4,1.6,5.020922129392624
describe,7,2,98.4,1.6,4.976195432186127
describe,7,3,98.4,1.6,5.008524176359177
describe,7,4,98.4,1.6,5.019789080023766
describe,7,5,98.4,1.6,4.947417003273964
describe,7,6,98.6,1.4,5.044617615103721
describe,7,7,98.2,1.8,5.014022411227226
describe,7,8,98.4,1.6,5.027821830511093
describe,7,9,98.2,1.8,5.004926015496254
describe,7,10,98.4,1.6,5.0357587751150135
describe,7,11,98.4,1.6,4.932967842817306
describe,8,0,98.4,1.6,4.984136666536331
describe,8,1,98.4,1.6,5.011034107327461
describe,8,2,98.4,1.6,4.999209435820579
describe,8,3,98.4,1.6,4.973615781664848
describe,8,4,98.4,1.6,4.952476651787758
describe,8,5,98.4,1.6,4.977839046359062
describe,8,6,98.4,1.6,4.965192012310028
describe,8,7,98.4,1.6,5.005182207822799
describe,8,8,98.4,1.6,4.970795253276825
describe,8,9,98.4,1.6,5.001605142116547
describe,8,10,98.4,1.6,4.94520208132267
describe,8,11,98.4,1.6,4.997178183674812
describe,9,0,98.4,1.6,4.985077836155892
describe,9,1,98.2,1.8,4.9821273242235184
describe,9,2,98.4,1.6,4.995052693009376
describe,9,3,98.4,1.6,4.98288965022564
describe,9,4,98.4,1.6,4.983140649437904
describe,9,5,98.4,1.6,4.932255458593368
describe,9,6,98.4,1.6,4.942680016994476
describe,9,7,98.4,1.6,4.97968022441864
describe,9,8,98.2,1.8,5.0095095132589345
describe,9,9,98.4,1.6,4.980988606214523
describe,9,10,98.4,1.6,5.038391678094864
describe,9,11,98.2,1.8,4.973674887299538
describe,10,0,98.4,1.6,4.937019484162331
describe,10,1,98.4,1.6,4.945942973017693
describe,10,2,98.4,1.6,4.959884287357331
describe,10,3,98.4,1.6,4.951295916199684
describe,10,4,98.4,1.6,4.927539374709129
describe,10,5,98.4,1.6,4.916273930907249
describe,10,6,98.4,1.6,4.941214700222015
describe,10,7,98.4,1.6,4.929170856714249
describe,10,8,98.2,1.8,4.9365234618186955
describe,10,9,98.4,1.6,4.945914865851402
describe,10,10,98.4,1.6,4.988471809267998
describe,10,11,98.4,1.6,4.9417705610990525
describe,11,0,98.4,1.6,4.964605887532234
describe,11,1,98.4,1.6,4.97343901693821
describe,11,2,98.4,1.6,4.942911089301109
describe,11,3,98.4,1.6,4.970366341590881
describe,11,4,98.4,1.6,4.956449936151505
describe,11,5,98.4,1.6,4.963473070383072
describe,11,6,98.4,1.6,4.984513254642486
describe,11,7,98.4,1.6,4.867778002381325
describe,11,8,98.2,1.8,4.970149209141732
describe,11,9,98.4,1.6,4.947084018826485
describe,11,10,98.4,1.6,4.96533239209652
describe,11,11,98.4,1.6,4.950861880064011
